"Time","Position","Velocity","Acceleration","Potential"
15.52,0.384,0.237,4.190,
15.54,0.389,0.317,3.638,
15.56,0.396,0.385,2.929,
15.58,0.405,0.436,2.094,
15.60,0.414,0.470,1.163,
15.62,0.424,0.485,0.077,
15.64,0.434,0.476,-1.164,
15.66,0.444,0.436,-2.285,
15.68,0.452,0.379,-3.088,
15.70,0.459,0.310,-3.676,
15.72,0.464,0.229,-4.109,
15.74,0.468,0.145,-4.470,
15.76,0.470,0.050,-4.763,
15.78,0.470,-0.051,-4.791,
15.80,0.468,-0.147,-4.506,
15.82,0.464,-0.234,-3.997,
15.84,0.459,-0.309,-3.340,
15.86,0.452,-0.368,-2.646,
15.88,0.444,-0.413,-2.012,
15.90,0.435,-0.450,-1.298,
15.92,0.425,-0.471,-0.305,
15.94,0.416,-0.465,0.819,
15.96,0.406,-0.436,1.860,
15.98,0.398,-0.388,2.793,
16.00,0.391,-0.323,3.615,
16.02,0.385,-0.242,4.286,
16.04,0.381,-0.146,4.652,
16.06,0.379,-0.050,4.701,
16.08,0.379,0.043,4.658,
16.10,0.381,0.137,4.538,
16.12,0.384,0.227,4.242,
16.14,0.390,0.310,3.751,
16.16,0.397,0.382,2.980,
16.18,0.405,0.433,1.962,
16.20,0.415,0.461,0.906,
16.22,0.424,0.469,-0.106,
16.24,0.434,0.456,-1.090,
16.26,0.443,0.423,-1.968,
16.28,0.451,0.377,-2.795,
16.30,0.458,0.312,-3.631,
16.32,0.464,0.227,-4.235,
16.34,0.467,0.137,-4.534,
16.36,0.469,0.043,-4.631,
16.38,0.469,-0.051,-4.519,
16.40,0.467,-0.139,-4.302,
16.42,0.463,-0.226,-3.918,
16.44,0.458,-0.301,-3.270,
16.46,0.451,-0.355,-2.671,
16.48,0.444,-0.406,-2.119,
16.50,0.435,-0.446,-1.273,
16.52,0.425,-0.462,-0.175,
16.54,0.416,-0.452,0.909,
16.56,0.407,-0.422,1.846,
16.58,0.399,-0.377,2.719,
16.60,0.392,-0.313,3.521,
16.62,0.386,-0.232,4.100,
16.64,0.382,-0.144,4.414,
16.66,0.380,-0.054,4.597,
16.68,0.380,0.041,4.669,
16.70,0.382,0.136,4.540,
16.72,0.385,0.225,4.221,
16.74,0.391,0.310,3.603,
16.76,0.398,0.375,2.711,
16.78,0.406,0.418,1.801,
16.80,0.415,0.446,0.899,
16.82,0.424,0.456,-0.083,
16.84,0.434,0.443,-1.084,
16.86,0.442,0.410,-1.970,
16.88,0.450,0.361,-2.701,
16.90,0.457,0.302,-3.418,
16.92,0.463,0.225,-4.085,
16.94,0.466,0.134,-4.479,
16.96,0.468,0.041,-4.588,
16.98,0.468,-0.053,-4.481,
17.00,0.466,-0.142,-4.199,
17.02,0.462,-0.221,-3.857,
17.04,0.457,-0.297,-3.434,
17.06,0.450,-0.363,-2.787,
17.08,0.442,-0.410,-1.982,
17.10,0.433,-0.444,-1.056,
17.12,0.424,-0.456,0.007,
17.14,0.415,-0.442,0.990,
17.16,0.406,-0.413,1.840,
17.18,0.398,-0.369,2.688,
17.20,0.391,-0.305,3.460,
17.22,0.386,-0.228,4.103,
17.24,0.382,-0.138,4.570,
17.26,0.380,-0.042,4.790,
17.28,0.380,0.058,4.729,
17.30,0.382,0.152,4.395,
17.32,0.386,0.235,3.950,
17.34,0.392,0.312,3.410,
17.36,0.399,0.374,2.721,
17.38,0.407,0.422,1.918,
17.40,0.416,0.455,0.904,
17.42,0.426,0.461,-0.267,
17.44,0.435,0.442,-1.341,
17.46,0.444,0.404,-2.232,
17.48,0.451,0.349,-2.914,
17.50,0.458,0.286,-3.487,
17.52,0.463,0.209,-3.965,
17.54,0.466,0.126,-4.337,
17.56,0.468,0.034,-4.609,
17.58,0.468,-0.063,-4.599,
17.60,0.466,-0.155,-4.277,
17.62,0.461,-0.238,-3.750,
17.64,0.456,-0.307,-3.114,
17.66,0.449,-0.363,-2.440,
17.68,0.441,-0.404,-1.777,
17.70,0.433,-0.434,-1.049,
17.72,0.423,-0.450,-0.107,
17.74,0.414,-0.442,0.984,
17.76,0.405,-0.409,2.005,
17.78,0.398,-0.358,2.848,
17.80,0.391,-0.294,3.585,
17.82,0.386,-0.212,4.121,
17.84,0.382,-0.124,4.373,
17.86,0.381,-0.035,4.518,
17.88,0.381,0.058,4.574,
17.90,0.383,0.151,4.435,
17.92,0.387,0.239,4.075,
17.94,0.393,0.319,3.422,
17.96,0.400,0.380,2.526,
17.98,0.408,0.420,1.596,
18.00,0.417,0.443,0.678,
18.02,0.426,0.448,-0.272,
18.04,0.435,0.432,-1.220,
18.06,0.444,0.398,-2.136,
18.08,0.451,0.346,-3.003,
18.10,0.458,0.275,-3.693,
18.12,0.463,0.194,-4.116,
18.14,0.466,0.107,-4.307,
18.16,0.467,0.021,-4.394,
18.18,0.467,-0.069,-4.425,
18.20,0.464,-0.162,-4.148,
18.22,0.460,-0.240,-3.586,
18.24,0.454,-0.304,-3.040,
18.26,0.448,-0.361,-2.494,
18.28,0.440,-0.408,-1.756,
18.30,0.431,-0.436,-0.786,
18.32,0.422,-0.440,0.219,
18.34,0.413,-0.424,1.101,
18.36,0.405,-0.395,1.948,
18.38,0.397,-0.348,2.836,
18.40,0.391,-0.280,3.633,
18.42,0.386,-0.197,4.143,
18.44,0.383,-0.109,4.352,
18.46,0.381,-0.022,4.450,
18.48,0.382,0.069,4.478,
18.50,0.384,0.160,4.313,
18.52,0.388,0.245,3.926,
18.54,0.394,0.322,3.279,
18.56,0.401,0.380,2.404,
18.58,0.409,0.418,1.474,
18.60,0.418,0.439,0.543,
18.62,0.427,0.441,-0.428,
18.64,0.436,0.422,-1.394,
18.66,0.445,0.382,-2.201,
18.68,0.452,0.333,-2.916,
18.70,0.458,0.267,-3.642,
18.72,0.463,0.183,-4.145,
18.74,0.465,0.096,-4.362,
18.76,0.467,0.006,-4.392,
18.78,0.466,-0.083,-4.228,
18.80,0.463,-0.166,-3.876,
18.82,0.459,-0.239,-3.450,
18.84,0.453,-0.304,-3.012,
18.86,0.447,-0.362,-2.435,
18.88,0.439,-0.406,-1.624,
18.90,0.430,-0.429,-0.657,
18.92,0.421,-0.432,0.328,
18.94,0.412,-0.414,1.215,
18.96,0.404,-0.381,1.991,
18.98,0.397,-0.335,2.777,
19.00,0.391,-0.270,3.531,
19.02,0.386,-0.191,4.113,
19.04,0.383,-0.102,4.477,
19.06,0.382,-0.009,4.619,
19.08,0.383,0.088,4.462,
19.10,0.386,0.174,4.065,
19.12,0.390,0.250,3.638,
19.14,0.396,0.321,3.120,
19.16,0.403,0.378,2.402,
19.18,0.411,0.421,1.453,
19.20,0.420,0.440,0.337,
19.22,0.429,0.433,-0.702,
19.24,0.438,0.408,-1.556,
19.26,0.445,0.368,-2.257,
19.28,0.452,0.318,-2.932,
19.30,0.458,0.251,-3.620,
19.32,0.463,0.169,-4.101,
19.34,0.465,0.083,-4.328,
19.36,0.466,-0.007,-4.353,
19.38,0.465,-0.094,-4.191,
19.40,0.462,-0.178,-3.830,
19.42,0.458,-0.249,-3.344,
19.44,0.452,-0.310,-2.895,
19.46,0.445,-0.367,-2.333,
19.48,0.437,-0.408,-1.538,
19.50,0.429,-0.432,-0.553,
19.52,0.420,-0.432,0.515,
19.54,0.411,-0.409,1.461,
19.56,0.403,-0.370,2.229,
19.58,0.396,-0.319,2.923,
19.60,0.390,-0.253,3.587,
19.62,0.386,-0.173,4.102,
19.64,0.383,-0.086,4.434,
19.66,0.382,0.009,4.518,
19.68,0.383,0.101,4.290,
19.70,0.386,0.182,3.931,
19.72,0.391,0.258,3.518,
19.74,0.397,0.325,2.966,
19.76,0.404,0.379,2.256,
19.78,0.412,0.417,1.403,
19.80,0.421,0.439,0.368,
19.82,0.430,0.434,-0.765,
19.84,0.439,0.405,-1.745,
19.86,0.447,0.360,-2.509,
19.88,0.453,0.301,-3.076,
19.90,0.459,0.235,-3.521,
19.92,0.463,0.162,-3.984,
19.94,0.465,0.075,-4.365,
19.96,0.466,-0.019,-4.435,
19.98,0.465,-0.107,-4.222,
20.00,0.461,-0.190,-3.835,
20.02,0.457,-0.263,-3.308,
20.04,0.451,-0.324,-2.698,
20.06,0.444,-0.370,-2.084,
20.08,0.436,-0.407,-1.419,
20.10,0.427,-0.431,-0.540,
20.12,0.418,-0.432,0.489,
20.14,0.410,-0.411,1.523,
20.16,0.401,-0.369,2.473,
20.18,0.394,-0.310,3.254,
20.20,0.389,-0.235,3.792,
20.22,0.385,-0.154,4.094,
20.24,0.383,-0.071,4.330,
20.26,0.382,0.020,4.476,
20.28,0.383,0.112,4.415,
20.30,0.387,0.201,4.107,
20.32,0.392,0.281,3.504,
20.34,0.398,0.344,2.734,
20.36,0.406,0.390,1.928,
20.38,0.414,0.421,1.063,
20.40,0.423,0.435,0.104,
20.42,0.432,0.426,-0.874,
20.44,0.440,0.397,-1.709,
20.46,0.448,0.357,-2.493,
20.48,0.455,0.298,-3.276,
20.50,0.460,0.222,-3.837,
20.52,0.464,0.140,-4.149,
20.54,0.466,0.054,-4.286,
20.56,0.466,-0.034,-4.250,
20.58,0.464,-0.120,-4.015,
20.60,0.461,-0.196,-3.692,
20.62,0.456,-0.267,-3.344,
20.64,0.450,-0.334,-2.776,
20.66,0.443,-0.382,-1.993,
20.68,0.435,-0.414,-1.136,
20.70,0.426,-0.429,-0.179,
20.72,0.417,-0.421,0.772,
20.74,0.409,-0.396,1.597,
20.76,0.401,-0.357,2.391,
20.78,0.394,-0.299,3.090,
20.80,0.389,-0.231,3.673,
20.82,0.385,-0.152,4.211,
20.84,0.383,-0.060,4.553,
20.86,0.382,0.037,4.535,
20.88,0.384,0.127,4.214,
20.90,0.388,0.206,3.804,
20.92,0.392,0.280,3.326,
20.94,0.399,0.342,2.692,
20.96,0.406,0.389,1.952,
20.98,0.415,0.421,1.118,
21.00,0.423,0.437,0.105,
21.02,0.433,0.428,-1.024,
21.04,0.441,0.393,-1.992,
21.06,0.448,0.343,-2.690,
21.08,0.455,0.283,-3.243,
21.10,0.460,0.212,-3.705,
21.12,0.463,0.134,-4.101,
21.14,0.466,0.046,-4.352,
21.16,0.465,-0.045,-4.336,
21.18,0.464,-0.130,-4.140,
21.20,0.460,-0.213,-3.749,
21.22,0.455,-0.282,-3.220,
21.24,0.449,-0.343,-2.624,
21.26,0.441,-0.389,-1.898,
21.28,0.433,-0.420,-1.094,
21.30,0.424,-0.436,-0.156,
21.32,0.415,-0.428,0.866,
21.34,0.406,-0.400,1.832,
21.36,0.399,-0.353,2.703,
21.38,0.392,-0.290,3.463,
21.40,0.387,-0.210,3.981,
21.42,0.384,-0.125,4.201,
21.44,0.382,-0.043,4.383,
21.46,0.382,0.050,4.499,
21.48,0.384,0.143,4.322,
21.50,0.388,0.227,3.929,
21.52,0.393,0.302,3.404,
21.54,0.400,0.367,2.659,
21.56,0.408,0.412,1.719,
21.58,0.417,0.435,0.765,
21.60,0.426,0.443,-0.232,
21.62,0.435,0.426,-1.221,
21.64,0.443,0.391,-2.065,
21.66,0.451,0.342,-2.829,
21.68,0.457,0.276,-3.447,
21.70,0.462,0.201,-3.895,
21.72,0.465,0.120,-4.286,
21.74,0.467,0.027,-4.474,
21.76,0.466,-0.066,-4.311,
21.78,0.464,-0.146,-4.058,
21.80,0.460,-0.228,-3.753,
21.82,0.455,-0.301,-3.200,
21.84,0.448,-0.358,-2.528,
21.86,0.440,-0.404,-1.767,
21.88,0.432,-0.430,-0.906,
21.90,0.423,-0.440,-0.016,
21.92,0.414,-0.433,0.961,
21.94,0.405,-0.402,1.952,
21.96,0.397,-0.352,2.826,
21.98,0.391,-0.287,3.551,
22.00,0.386,-0.208,4.131,
22.02,0.382,-0.117,4.477,
22.04,0.381,-0.024,4.537,
22.06,0.381,0.066,4.452,
22.08,0.384,0.156,4.239,
22.10,0.388,0.239,3.838,
22.12,0.393,0.312,3.286,
22.14,0.400,0.372,2.580,
22.16,0.409,0.416,1.754,
22.18,0.417,0.445,0.783,
22.20,0.427,0.451,-0.333,
22.22,0.436,0.431,-1.387,
22.24,0.444,0.391,-2.230,
22.26,0.452,0.337,-2.860,
22.28,0.458,0.277,-3.461,
22.30,0.463,0.201,-4.096,
22.32,0.466,0.109,-4.504,
22.34,0.467,0.014,-4.581,
22.36,0.467,-0.078,-4.419,
22.38,0.464,-0.165,-4.071,
22.40,0.460,-0.244,-3.568,
22.42,0.454,-0.308,-3.043,
22.44,0.447,-0.364,-2.532,
22.46,0.439,-0.413,-1.809,
22.48,0.431,-0.441,-0.854,
22.50,0.421,-0.448,0.183,
22.52,0.412,-0.434,1.225,
22.54,0.404,-0.398,2.194,
22.56,0.396,-0.342,2.972,
22.58,0.390,-0.275,3.527,
22.60,0.385,-0.201,4.008,
22.62,0.382,-0.114,4.416,
22.64,0.380,-0.021,4.640,
22.66,0.381,0.075,4.667,
22.68,0.383,0.169,4.458,
22.70,0.388,0.258,3.949,
22.72,0.394,0.332,3.194,
22.74,0.401,0.386,2.366,
22.76,0.410,0.426,1.514,
22.78,0.419,0.448,0.611,
22.80,0.428,0.452,-0.346,
22.82,0.437,0.436,-1.370,
22.84,0.446,0.396,-2.352,
22.86,0.453,0.338,-3.149,
22.88,0.459,0.267,-3.757,
22.90,0.464,0.185,-4.184,
22.92,0.467,0.096,-4.382,
22.94,0.468,0.008,-4.446,
22.96,0.467,-0.083,-4.426,
22.98,0.465,-0.173,-4.164,
23.00,0.460,-0.253,-3.662,
23.02,0.454,-0.321,-3.047,
23.04,0.447,-0.377,-2.325,
23.06,0.439,-0.416,-1.491,
23.08,0.430,-0.436,-0.652,
23.10,0.421,-0.442,0.183,
23.12,0.412,-0.431,1.098,
23.14,0.404,-0.399,2.045,
23.16,0.396,-0.348,2.920,
23.18,0.389,-0.280,3.651,
23.20,0.385,-0.199,4.204,
23.22,0.381,-0.109,4.593,
23.24,0.380,-0.012,4.789,
23.26,0.381,0.088,4.659,
23.28,0.384,0.179,4.242,
23.30,0.388,0.258,3.762,
23.32,0.394,0.330,3.220,
23.34,0.402,0.390,2.519,
23.36,0.410,0.435,1.592,
23.38,0.419,0.457,0.456,
23.40,0.429,0.452,-0.660,
23.42,0.438,0.428,-1.611,
23.44,0.446,0.386,-2.407,
23.46,0.453,0.329,-3.061,
23.48,0.459,0.261,-3.609,
23.50,0.464,0.185,-4.117,
23.52,0.467,0.094,-4.451,
23.54,0.468,0.002,-4.517,
23.56,0.467,-0.088,-4.448,
23.58,0.464,-0.180,-4.156,
23.60,0.460,-0.260,-3.599,
23.62,0.454,-0.323,-3.029,
23.64,0.447,-0.380,-2.462,
23.66,0.438,-0.426,-1.662,
23.68,0.429,-0.450,-0.660,
23.70,0.420,-0.453,0.400,
23.72,0.411,-0.433,1.398,
23.74,0.402,-0.394,2.248,
23.76,0.395,-0.342,3.025,
23.78,0.388,-0.272,3.701,
23.80,0.384,-0.191,4.201,
23.82,0.381,-0.103,4.577,
23.84,0.379,-0.006,4.789,
23.86,0.380,0.095,4.666,
23.88,0.383,0.187,4.239,
23.90,0.388,0.265,3.742,
23.92,0.394,0.337,3.177,
23.94,0.402,0.395,2.431,
23.96,0.410,0.436,1.555,
23.98,0.419,0.459,0.553,
24.00,0.429,0.461,-0.597,
24.02,0.438,0.434,-1.671,
24.04,0.447,0.389,-2.490,
24.06,0.454,0.332,-3.144,
24.08,0.460,0.264,-3.751,
24.10,0.465,0.180,-4.218,
24.12,0.467,0.091,-4.456,
24.14,0.468,0.000,-4.583,
24.16,0.467,-0.096,-4.490,
24.18,0.465,-0.185,-4.096,
24.20,0.460,-0.262,-3.527,
24.22,0.454,-0.326,-2.896,
24.24,0.447,-0.379,-2.221,
24.26,0.438,-0.415,-1.513,
24.28,0.430,-0.441,-0.727,
24.30,0.420,-0.448,0.244,
24.32,0.412,-0.432,1.283,
24.34,0.403,-0.396,2.266,
24.36,0.395,-0.340,3.143,
24.38,0.389,-0.266,3.791,
24.40,0.385,-0.183,4.169,
24.42,0.382,-0.098,4.424,
24.44,0.381,-0.006,4.606,
24.46,0.381,0.089,4.602,
24.48,0.384,0.182,4.357,
24.50,0.389,0.269,3.817,
24.52,0.395,0.337,3.099,
24.54,0.402,0.393,2.310,
24.56,0.411,0.433,1.348,
24.58,0.420,0.448,0.349,
24.60,0.429,0.445,-0.574,
24.62,0.438,0.426,-1.529,
24.64,0.447,0.383,-2.401,
24.66,0.454,0.327,-3.098,
24.68,0.460,0.259,-3.761,
24.70,0.464,0.174,-4.268,
24.72,0.467,0.084,-4.507,
24.74,0.468,-0.010,-4.530,
24.76,0.467,-0.101,-4.338,
24.78,0.464,-0.187,-3.960,
24.80,0.459,-0.260,-3.532,
24.82,0.453,-0.327,-3.110,
24.84,0.446,-0.388,-2.466,
24.86,0.437,-0.431,-1.542,
24.88,0.428,-0.452,-0.493,
24.90,0.419,-0.450,0.564,
24.92,0.410,-0.429,1.572,
24.94,0.401,-0.384,2.408,
24.96,0.394,-0.328,3.037,
24.98,0.388,-0.263,3.659,
25.00,0.384,-0.182,4.251,
25.02,0.381,-0.090,4.655,
25.04,0.380,0.009,4.752,
25.06,0.381,0.106,4.521,
25.08,0.384,0.192,4.148,
25.10,0.389,0.272,3.711,
25.12,0.395,0.344,3.074,
25.14,0.403,0.399,2.228,
25.16,0.411,0.433,1.364,
25.18,0.421,0.453,0.464,
25.20,0.430,0.455,-0.604,
25.22,0.439,0.431,-1.733,
25.24,0.448,0.381,-2.650,
25.26,0.455,0.320,-3.306,
25.28,0.460,0.247,-3.818,
25.30,0.465,0.165,-4.191,
25.32,0.467,0.077,-4.404,
25.34,0.468,-0.012,-4.495,
25.36,0.467,-0.104,-4.451,
25.38,0.464,-0.196,-4.110,
25.40,0.459,-0.274,-3.508,
25.42,0.452,-0.335,-2.904,
25.44,0.445,-0.390,-2.249,
25.46,0.436,-0.429,-1.408,
25.48,0.428,-0.447,-0.496,
25.50,0.418,-0.450,0.495,
25.52,0.409,-0.428,1.501,
25.54,0.401,-0.389,2.441,
25.56,0.393,-0.331,3.353,
25.58,0.387,-0.251,4.033,
25.60,0.383,-0.163,4.376,
25.62,0.381,-0.073,4.540,
25.64,0.380,0.021,4.558,
25.66,0.382,0.112,4.433,
25.68,0.385,0.199,4.213,
25.70,0.390,0.284,3.768,
25.72,0.396,0.355,3.013,
25.74,0.404,0.407,2.105,
25.76,0.413,0.440,1.142,
25.78,0.422,0.452,0.172,
25.80,0.431,0.447,-0.807,
25.82,0.440,0.419,-1.721,
25.84,0.448,0.375,-2.465,
25.86,0.455,0.321,-3.222,
25.88,0.462,0.247,-3.966,
25.90,0.466,0.157,-4.425,
25.92,0.468,0.065,-4.592,
25.94,0.468,-0.029,-4.553,
25.96,0.467,-0.121,-4.320,
25.98,0.463,-0.205,-3.904,
26.00,0.458,-0.277,-3.429,
26.02,0.452,-0.342,-2.953,
26.04,0.444,-0.399,-2.280,
26.06,0.436,-0.437,-1.363,
26.08,0.427,-0.455,-0.324,
26.10,0.417,-0.450,0.726,
26.12,0.408,-0.425,1.680,
26.14,0.400,-0.381,2.508,
26.16,0.393,-0.322,3.219,
26.18,0.387,-0.251,3.855,
26.20,0.383,-0.167,4.395,
26.22,0.380,-0.073,4.742,
26.24,0.380,0.029,4.751,
26.26,0.381,0.123,4.458,
26.28,0.385,0.208,4.066,
26.30,0.390,0.287,3.572,
26.32,0.396,0.353,2.930,
26.34,0.404,0.405,2.180,
26.36,0.413,0.443,1.280,
26.38,0.422,0.461,0.180,
26.40,0.432,0.451,-0.965,
26.42,0.441,0.417,-1.889,
26.44,0.448,0.371,-2.595,
26.46,0.456,0.313,-3.236,
26.48,0.461,0.241,-3.791,
26.50,0.465,0.161,-4.281,
26.52,0.468,0.068,-4.655,
26.54,0.468,-0.032,-4.684,
26.56,0.466,-0.126,-4.349,
26.58,0.463,-0.208,-3.851,
26.60,0.458,-0.278,-3.382,
26.62,0.452,-0.345,-2.834,
26.64,0.444,-0.395,-2.126,
26.66,0.436,-0.430,-1.338,
26.68,0.426,-0.451,-0.375,
26.70,0.417,-0.448,0.697,
26.72,0.408,-0.422,1.725,
26.74,0.400,-0.377,2.635,
26.76,0.393,-0.314,3.367,
26.78,0.387,-0.237,3.847,
26.80,0.383,-0.157,4.132,
26.82,0.381,-0.074,4.445,
26.84,0.380,0.021,4.689,
26.86,0.382,0.119,4.647,
26.88,0.385,0.213,4.260,
26.90,0.391,0.292,3.664,
26.92,0.397,0.361,2.968,
26.94,0.405,0.415,2.047,
26.96,0.414,0.445,1.013,
26.98,0.423,0.455,-0.007,
27.00,0.433,0.444,-0.996,
27.02,0.441,0.413,-1.844,
27.04,0.449,0.369,-2.623,
27.06,0.456,0.309,-3.407,
27.08,0.462,0.230,-4.018,
27.10,0.466,0.143,-4.369,
27.12,0.468,0.052,-4.491,
27.14,0.468,-0.039,-4.411,
27.16,0.466,-0.127,-4.202,
27.18,0.463,-0.209,-3.879,
27.20,0.458,-0.284,-3.402,
27.22,0.451,-0.347,-2.779,
27.24,0.443,-0.397,-2.040,
27.26,0.435,-0.432,-1.134,
27.28,0.426,-0.443,-0.181,
27.30,0.417,-0.437,0.675,
27.32,0.408,-0.418,1.612,
27.34,0.400,-0.373,2.568,
27.36,0.393,-0.311,3.332,
27.38,0.387,-0.238,3.957,
27.40,0.383,-0.151,4.426,
27.42,0.381,-0.056,4.619,
27.44,0.381,0.038,4.530,
27.46,0.383,0.127,4.299,
27.48,0.386,0.211,3.980,
27.50,0.391,0.288,3.530,
27.52,0.398,0.355,2.911,
27.54,0.406,0.409,2.038,
27.56,0.414,0.440,0.971,
27.58,0.424,0.447,-0.091,
27.60,0.433,0.435,-1.071,
27.62,0.441,0.403,-1.935,
27.64,0.449,0.355,-2.658,
27.66,0.456,0.295,-3.271,
27.68,0.461,0.222,-3.768,
27.70,0.465,0.143,-4.186,
27.72,0.467,0.054,-4.514,
27.74,0.467,-0.042,-4.563,
27.76,0.465,-0.134,-4.273,
27.78,0.461,-0.216,-3.774,
27.80,0.456,-0.287,-3.160,
27.82,0.450,-0.342,-2.582,
27.84,0.442,-0.389,-2.055,
27.86,0.434,-0.428,-1.313,
27.88,0.425,-0.447,-0.261,
27.90,0.416,-0.439,0.860,
27.92,0.407,-0.410,1.838,
27.94,0.399,-0.365,2.726,
27.96,0.392,-0.298,3.453,
27.98,0.387,-0.222,3.916,
28.00,0.383,-0.141,4.276,
28.02,0.381,-0.050,4.557,
28.04,0.381,0.045,4.632,
28.06,0.383,0.139,4.477,
28.08,0.387,0.227,4.128,
28.10,0.392,0.309,3.492,
28.12,0.399,0.371,2.599,
28.14,0.407,0.413,1.659,
28.16,0.416,0.437,0.720,
28.18,0.425,0.442,-0.193,
28.20,0.434,0.430,-1.088,
28.22,0.443,0.397,-1.918,
28.24,0.450,0.352,-2.693,
28.26,0.457,0.290,-3.461,
28.28,0.462,0.210,-4.044,
28.30,0.466,0.124,-4.377,
28.32,0.467,0.032,-4.493,
28.34,0.467,-0.060,-4.365,
28.36,0.465,-0.146,-4.036,
28.38,0.461,-0.222,-3.667,
28.40,0.456,-0.292,-3.294,
28.42,0.449,-0.357,-2.731,
28.44,0.441,-0.405,-1.946,
28.46,0.433,-0.438,-0.985,
28.48,0.423,-0.445,0.037,
28.50,0.415,-0.436,1.034,
28.52,0.406,-0.403,1.981,
28.54,0.398,-0.353,2.739,
28.56,0.391,-0.293,3.410,
28.58,0.386,-0.216,4.009,
28.60,0.383,-0.128,4.364,
28.62,0.381,-0.038,4.541,
28.64,0.381,0.054,4.635,
28.66,0.383,0.152,4.447,
28.68,0.387,0.238,3.907,
28.70,0.393,0.309,3.253,
28.72,0.400,0.369,2.539,
28.74,0.408,0.412,1.737,
28.76,0.416,0.439,0.864,
28.78,0.426,0.450,-0.159,
28.80,0.435,0.436,-1.293,
28.82,0.443,0.395,-2.265,
28.84,0.451,0.340,-2.963,
28.86,0.457,0.274,-3.483,
28.88,0.462,0.199,-3.873,
28.90,0.465,0.119,-4.225,
28.92,0.467,0.029,-4.500,
28.94,0.466,-0.066,-4.491,
28.96,0.464,-0.156,-4.164,
28.98,0.460,-0.237,-3.612,
29.00,0.454,-0.302,-2.975,
29.02,0.448,-0.353,-2.432,
29.04,0.440,-0.399,-1.875,
29.06,0.432,-0.434,-1.027,
29.08,0.423,-0.444,0.032,
29.10,0.414,-0.432,1.081,
29.12,0.405,-0.399,2.060,
29.14,0.397,-0.348,2.923,
29.16,0.391,-0.280,3.628,
29.18,0.386,-0.199,4.108,
29.20,0.383,-0.112,4.348,
29.22,0.381,-0.023,4.456,
29.24,0.382,0.068,4.444,
29.26,0.384,0.157,4.292,
29.28,0.388,0.245,3.870,
29.30,0.394,0.317,3.155,
29.32,0.401,0.371,2.394,
29.34,0.409,0.413,1.605,
29.36,0.418,0.437,0.699,
29.38,0.427,0.442,-0.279,
29.40,0.436,0.427,-1.308,
29.42,0.444,0.389,-2.287,
29.44,0.452,0.332,-3.044,
29.46,0.458,0.263,-3.579,
29.48,0.462,0.187,-3.989,
29.50,0.465,0.103,-4.292,
29.52,0.467,0.011,-4.366,
29.54,0.466,-0.077,-4.189,
29.56,0.463,-0.157,-3.918,
29.58,0.459,-0.234,-3.603,
29.60,0.454,-0.304,-3.137,
29.62,0.447,-0.362,-2.475,
29.64,0.439,-0.406,-1.638,
29.66,0.431,-0.430,-0.666,
29.68,0.422,-0.433,0.310,
29.70,0.413,-0.415,1.166,
29.72,0.405,-0.385,1.962,
29.74,0.397,-0.338,2.762,
29.76,0.391,-0.273,3.463,
29.78,0.386,-0.197,4.020,
29.80,0.383,-0.110,4.411,
29.82,0.382,-0.017,4.590,
29.84,0.382,0.079,4.492,
29.86,0.385,0.168,4.118,
29.88,0.389,0.245,3.629,
29.90,0.395,0.314,3.068,
29.92,0.402,0.369,2.406,
29.94,0.410,0.411,1.641,
29.96,0.419,0.439,0.640,
29.98,0.428,0.440,-0.529,
30.00,0.437,0.415,-1.543,
30.02,0.445,0.374,-2.316,
30.04,0.452,0.320,-2.943,
30.06,0.458,0.255,-3.474,
30.08,0.462,0.181,-3.970,
30.10,0.465,0.093,-4.289,
30.12,0.466,0.004,-4.322,
30.14,0.465,-0.081,-4.228,
30.16,0.463,-0.168,-3.931,
30.18,0.458,-0.243,-3.410,
30.20,0.453,-0.305,-2.826,
30.22,0.446,-0.355,-2.238,
30.24,0.438,-0.395,-1.605,
30.26,0.430,-0.423,-0.793,
30.28,0.421,-0.430,0.184,
30.30,0.412,-0.415,1.179,
30.32,0.404,-0.381,2.104,
30.34,0.397,-0.330,2.930,
30.36,0.391,-0.262,3.626,
30.38,0.386,-0.180,4.053,
30.40,0.384,-0.097,4.266,
30.42,0.382,-0.009,4.398,
30.44,0.383,0.083,4.332,
30.46,0.386,0.167,4.090,
30.48,0.390,0.248,3.715,
30.50,0.396,0.320,3.084,
30.52,0.403,0.376,2.216,
30.54,0.411,0.409,1.319,
30.56,0.420,0.428,0.435,
30.58,0.428,0.427,-0.494,
30.60,0.437,0.407,-1.363,
30.62,0.445,0.373,-2.205,
30.64,0.452,0.319,-3.055,
30.66,0.458,0.247,-3.688,
30.68,0.462,0.167,-4.033,
30.70,0.465,0.082,-4.194,
30.72,0.466,-0.003,-4.239,
30.74,0.465,-0.089,-4.166,
30.76,0.462,-0.173,-3.900,
30.78,0.458,-0.248,-3.451,
30.80,0.452,-0.312,-2.884,
30.82,0.445,-0.365,-2.201,
30.84,0.437,-0.402,-1.390,
30.86,0.429,-0.423,-0.460,
30.88,0.420,-0.422,0.517,
30.90,0.411,-0.399,1.375,
30.92,0.404,-0.364,2.091,
30.94,0.397,-0.316,2.790,
30.96,0.391,-0.252,3.463,
30.98,0.386,-0.176,4.025,
31.00,0.384,-0.088,4.393,
31.02,0.383,0.003,4.539,
