"Time","Potential","Position","Velocity","Acceleration"
8.72,2.375,0.412,-0.187,0.393
8.73,2.370,,,
8.74,2.370,0.408,-0.175,0.680
8.75,2.370,,,
8.76,2.370,0.405,-0.157,0.849
8.77,2.375,,,
8.78,2.370,0.402,-0.141,1.039
8.79,2.370,,,
8.80,2.375,0.399,-0.119,1.369
8.81,2.375,,,
8.82,2.375,0.397,-0.085,1.615
8.83,2.370,,,
8.84,2.375,0.396,-0.049,1.628
8.85,2.375,,,
8.86,2.370,0.395,-0.019,1.588
8.87,2.375,,,
8.88,2.370,0.395,0.012,1.616
8.89,2.375,,,
8.90,2.370,0.396,0.046,1.619
8.91,2.375,,,
8.92,2.375,0.397,0.079,1.542
8.93,2.370,,,
8.94,2.375,0.399,0.110,1.354
8.95,2.370,,,
8.96,2.375,0.402,0.133,1.165
8.97,2.375,,,
8.98,2.370,0.404,0.155,1.013
8.99,2.370,,,
9.00,2.269,0.408,0.174,0.824
9.01,0.971,,,
9.02,2.375,0.411,0.189,0.586
9.03,2.375,,,
9.04,2.370,0.415,0.200,0.233
9.05,2.375,,,
9.06,2.370,0.420,0.198,-0.122
9.07,2.370,,,
9.08,2.375,0.423,0.193,-0.400
9.09,2.370,,,
9.10,2.375,0.427,0.183,-0.703
9.11,2.370,,,
9.12,2.375,0.431,0.165,-0.993
9.13,2.375,,,
9.14,2.370,0.434,0.141,-1.168
9.15,2.370,,,
9.16,2.370,0.436,0.117,-1.291
9.17,2.375,,,
9.18,2.375,0.439,0.090,-1.431
9.19,2.370,,,
9.20,2.375,0.440,0.059,-1.530
9.21,2.370,,,
9.22,2.370,0.441,0.029,-1.656
9.23,2.375,,,
9.24,2.375,0.441,-0.009,-1.695
9.25,2.375,,,
9.26,2.375,0.441,-0.041,-1.609
9.27,2.375,,,
9.28,2.375,0.440,-0.072,-1.530
9.29,2.375,,,
9.30,2.375,0.438,-0.103,-1.407
9.31,2.370,,,
9.32,2.375,0.436,-0.129,-1.242
9.33,2.375,,,
9.34,2.375,0.433,-0.153,-1.032
9.35,2.375,,,
9.36,2.370,0.429,-0.172,-0.762
9.37,2.375,,,
9.38,2.375,0.426,-0.184,-0.472
9.39,2.375,,,
9.40,2.375,0.422,-0.189,-0.264
9.41,2.375,,,
9.42,2.370,0.418,-0.195,-0.040
9.43,2.375,,,
9.44,2.370,0.414,-0.192,0.254
9.45,2.370,,,
9.46,2.375,0.410,-0.185,0.549
9.47,2.375,,,
9.48,2.375,0.406,-0.170,0.867
9.49,2.370,,,
9.50,2.370,0.403,-0.150,1.148
9.51,2.370,,,
9.52,2.375,0.400,-0.124,1.379
9.53,2.375,,,
9.54,2.370,0.398,-0.091,1.469
9.55,2.375,,,
9.56,2.375,0.397,-0.064,1.521
9.57,2.370,,,
9.58,2.370,0.396,-0.032,1.619
9.59,2.370,,,
9.60,2.375,0.396,0.002,1.649
9.61,2.375,,,
9.62,2.370,0.396,0.035,1.622
9.63,2.375,,,
9.64,2.370,0.397,0.067,1.556
9.65,2.370,,,
9.66,2.375,0.398,0.097,1.482
9.67,2.370,,,
9.68,2.375,0.401,0.129,1.280
9.69,2.370,,,
9.70,2.375,0.404,0.149,1.024
9.71,2.375,,,
9.72,2.375,0.407,0.168,0.827
9.73,1.650,,,
9.74,1.605,0.411,0.184,0.547
9.75,2.370,,,
9.76,2.370,0.414,0.191,0.255
9.77,2.370,,,
9.78,2.375,0.418,0.192,0.039
9.79,2.375,,,
9.80,2.370,0.422,0.192,-0.171
9.81,2.375,,,
9.82,2.375,0.426,0.188,-0.504
9.83,2.370,,,
9.84,2.370,0.430,0.172,-0.838
9.85,2.375,,,
9.86,2.375,0.433,0.153,-1.094
9.87,2.375,,,
9.88,2.370,0.436,0.128,-1.346
9.89,2.375,,,
9.90,2.370,0.438,0.098,-1.517
9.91,2.370,,,
9.92,2.375,0.440,0.066,-1.588
9.93,2.375,,,
9.94,2.370,0.441,0.033,-1.578
9.95,2.370,,,
9.96,2.375,0.441,0.002,-1.555
9.97,2.375,,,
9.98,2.370,0.441,-0.029,-1.541
9.99,2.375,,,
10.00,2.375,0.440,-0.058,-1.565
10.01,2.375,,,
10.02,2.375,0.439,-0.093,-1.517
10.03,2.375,,,
10.04,2.375,0.436,-0.121,-1.337
10.05,2.375,,,
10.06,2.370,0.434,-0.147,-1.108
10.07,2.375,,,
10.08,2.370,0.430,-0.166,-0.836
10.09,2.375,,,
10.10,2.370,0.427,-0.180,-0.572
10.11,2.370,,,
10.12,2.375,0.423,-0.190,-0.271
10.13,2.370,,,
10.14,2.375,0.419,-0.190,-0.033
10.15,2.370,,,
10.16,2.375,0.415,-0.191,0.176
10.17,2.375,,,
10.18,2.370,0.411,-0.184,0.444
10.19,2.375,,,
10.20,2.370,0.408,-0.173,0.716
10.21,2.375,,,
10.22,2.370,0.404,-0.156,1.008
10.23,2.375,,,
10.24,2.375,0.402,-0.132,1.263
10.25,2.370,,,
10.26,2.370,0.399,-0.105,1.482
10.27,2.375,,,
10.28,2.375,0.397,-0.070,1.549
10.29,2.375,,,
10.30,2.375,0.396,-0.041,1.541
10.31,2.375,,,
10.32,2.370,0.396,-0.010,1.580
10.33,2.370,,,
10.34,2.375,0.396,0.023,1.579
10.35,2.375,,,
10.36,2.370,0.397,0.053,1.577
10.37,2.375,,,
10.38,2.375,0.398,0.087,1.512
10.39,2.370,,,
10.40,2.375,0.400,0.116,1.325
10.41,2.375,,,
10.42,2.375,0.403,0.139,1.136
10.43,2.375,,,
10.44,2.370,0.406,0.160,0.984
10.45,2.375,,,
10.46,1.012,0.409,0.182,0.700
10.47,2.243,,,
10.48,2.375,0.413,0.190,0.358
10.49,2.370,,,
10.50,2.370,0.417,0.194,0.096
10.51,2.370,,,
10.52,2.375,0.421,0.194,-0.183
10.53,2.375,,,
10.54,2.370,0.425,0.187,-0.482
10.55,2.375,,,
10.56,2.370,0.429,0.174,-0.748
10.57,2.375,,,
10.58,2.375,0.432,0.157,-0.985
10.59,2.370,,,
10.60,2.375,0.435,0.134,-1.195
10.61,2.370,,,
10.62,2.375,0.437,0.108,-1.356
10.63,2.375,,,
10.64,2.370,0.439,0.080,-1.523
10.65,2.370,,,
10.66,2.370,0.441,0.046,-1.617
10.67,2.370,,,
10.68,2.375,0.441,0.015,-1.643
10.69,2.370,,,
10.70,2.375,0.441,-0.020,-1.640
10.71,2.375,,,
10.72,2.375,0.440,-0.052,-1.585
10.73,2.375,,,
10.74,2.375,0.439,-0.084,-1.479
10.75,2.375,,,
10.76,2.375,0.437,-0.113,-1.286
10.77,2.370,,,
10.78,2.375,0.435,-0.136,-1.097
10.79,2.370,,,
10.80,2.370,0.431,-0.156,-0.914
10.81,2.370,,,
10.82,2.375,0.428,-0.171,-0.762
10.83,2.375,,,
10.84,2.375,0.425,-0.188,-0.552
10.85,2.375,,,
10.86,2.375,0.421,-0.197,-0.154
10.87,2.370,,,
10.88,2.375,0.416,-0.194,0.265
10.89,2.375,,,
10.90,2.375,0.413,-0.183,0.522
10.91,2.370,,,
10.92,2.370,0.409,-0.171,0.637
10.93,2.375,,,
10.94,2.370,0.406,-0.159,0.813
10.95,2.375,,,
10.96,2.370,0.403,-0.140,1.061
10.97,2.370,,,
10.98,2.375,0.400,-0.116,1.292
10.99,2.375,,,
11.00,2.370,0.398,-0.087,1.474
11.01,2.375,,,
11.02,2.370,0.397,-0.056,1.583
11.03,2.375,,,
11.04,2.375,0.396,-0.023,1.651
11.05,2.370,,,
11.06,2.375,0.396,0.010,1.673
11.07,2.370,,,
11.08,2.375,0.396,0.044,1.659
11.09,2.375,,,
11.10,2.370,0.397,0.080,1.502
11.11,2.370,,,
11.12,2.370,0.399,0.105,1.307
11.13,2.375,,,
11.14,2.375,0.402,0.131,1.158
11.15,2.375,,,
11.16,2.375,0.405,0.152,0.956
11.17,2.375,,,
11.18,2.370,0.408,0.169,0.730
11.19,0.794,,,
11.20,2.375,0.412,0.181,0.498
11.21,2.375,,,
11.22,2.370,0.415,0.189,0.263
11.23,2.375,,,
11.24,2.375,0.419,0.193,-0.025
11.25,2.370,,,
11.26,2.375,0.423,0.189,-0.325
11.27,2.375,,,
11.28,2.370,0.427,0.179,-0.582
11.29,2.375,,,
11.30,2.370,0.430,0.165,-0.803
11.31,2.375,,,
11.32,2.375,0.433,0.149,-1.112
11.33,2.370,,,
11.34,2.370,0.436,0.120,-1.400
11.35,2.375,,,
11.36,2.375,0.438,0.090,-1.537
11.37,2.375,,,
11.38,2.370,0.440,0.058,-1.627
11.39,2.375,,,
11.40,2.375,0.441,0.024,-1.646
11.41,2.370,,,
11.42,2.370,0.441,-0.009,-1.596
11.43,2.375,,,
11.44,2.375,0.440,-0.042,-1.472
11.45,2.370,,,
11.46,2.375,0.439,-0.067,-1.400
11.47,2.375,,,
11.48,2.370,0.438,-0.096,-1.394
11.49,2.375,,,
11.50,2.370,0.435,-0.125,-1.299
11.51,2.375,,,
11.52,2.370,0.433,-0.149,-1.121
11.53,2.370,,,
11.54,2.375,0.429,-0.171,-0.854
11.55,2.375,,,
11.56,2.370,0.426,-0.185,-0.511
11.57,2.375,,,
11.58,2.370,0.422,-0.191,-0.194
11.59,2.375,,,
11.60,2.370,0.418,-0.192,0.075
11.61,2.375,,,
11.62,2.375,0.414,-0.188,0.337
11.63,2.370,,,
11.64,2.375,0.410,-0.178,0.562
11.65,2.375,,,
11.66,2.370,0.407,-0.166,0.810
11.67,2.375,,,
11.68,2.375,0.404,-0.145,1.039
11.69,2.375,,,
11.70,2.375,0.401,-0.123,1.209
11.71,2.370,,,
11.72,2.375,0.399,-0.097,1.380
11.73,2.370,,,
11.74,2.375,0.397,-0.067,1.521
11.75,2.375,,,
11.76,2.370,0.396,-0.036,1.640
11.77,2.370,,,
11.78,2.370,0.396,-0.001,1.708
11.79,2.370,,,
11.80,2.370,0.396,0.034,1.702
11.81,2.375,,,
11.82,2.375,0.397,0.070,1.551
11.83,2.370,,,
11.84,2.370,0.399,0.097,1.352
11.85,2.375,,,
11.86,2.370,0.401,0.123,1.202
11.87,2.375,,,
11.88,2.370,0.404,0.145,1.028
11.89,2.375,,,
11.90,2.375,0.407,0.164,0.826
11.91,2.101,,,
11.92,1.154,0.410,0.179,0.594
11.93,2.370,,,
11.94,2.375,0.414,0.188,0.337
11.95,2.370,,,
11.96,2.375,0.418,0.192,0.062
11.97,2.375,,,
11.98,2.375,0.422,0.190,-0.190
11.99,2.370,,,
12.00,2.370,0.426,0.185,-0.441
12.01,2.375,,,
12.02,2.375,0.429,0.173,-0.719
12.03,2.375,,,
12.04,2.370,0.433,0.157,-1.053
12.05,2.375,,,
12.06,2.375,0.436,0.129,-1.299
12.07,2.375,,,
12.08,2.375,0.438,0.103,-1.405
12.09,2.375,,,
12.10,2.375,0.440,0.075,-1.577
12.11,2.370,,,
12.12,2.375,0.441,0.038,-1.674
12.13,2.375,,,
12.14,2.375,0.441,0.006,-1.650
12.15,2.375,,,
12.16,2.375,0.441,-0.027,-1.630
12.17,2.375,,,
12.18,2.375,0.440,-0.060,-1.553
12.19,2.370,,,
12.20,2.375,0.439,-0.091,-1.411
12.21,2.375,,,
12.22,2.375,0.436,-0.118,-1.216
12.23,2.375,,,
12.24,2.370,0.434,-0.138,-1.090
12.25,2.370,,,
12.26,2.375,0.431,-0.162,-0.943
12.27,2.370,,,
12.28,2.375,0.427,-0.178,-0.686
12.29,2.370,,,
12.30,2.375,0.424,-0.189,-0.402
12.31,2.375,,,
12.32,2.370,0.420,-0.194,-0.111
12.33,2.375,,,
12.34,2.370,0.416,-0.194,0.190
12.35,2.375,,,
12.36,2.375,0.412,-0.186,0.503
12.37,2.370,,,
12.38,2.370,0.408,-0.172,0.736
12.39,2.375,,,
12.40,2.370,0.405,-0.156,0.947
12.41,2.375,,,
12.42,2.375,0.402,-0.136,1.200
12.43,2.375,,,
12.44,2.375,0.399,-0.109,1.454
12.45,2.375,,,
12.46,2.375,0.398,-0.074,1.547
12.47,2.370,,,
12.48,2.375,0.397,-0.045,1.541
12.49,2.375,,,
12.50,2.370,0.396,-0.014,1.583
12.51,2.370,,,
12.52,2.370,0.396,0.019,1.589
12.53,2.370,,,
12.54,2.375,0.397,0.050,1.574
12.55,2.370,,,
12.56,2.375,0.398,0.082,1.534
12.57,2.370,,,
12.58,2.375,0.400,0.114,1.374
12.59,2.375,,,
12.60,2.370,0.403,0.138,1.148
12.61,2.370,,,
12.62,2.370,0.405,0.158,0.965
12.63,2.370,,,
12.64,1.468,0.409,0.179,0.682
12.65,1.787,,,
12.66,2.370,0.413,0.186,0.381
12.67,2.370,,,
12.68,2.370,0.416,0.192,0.172
12.69,2.375,,,
12.70,2.375,0.420,0.194,-0.092
12.71,2.370,,,
12.72,2.370,0.424,0.190,-0.415
12.73,2.375,,,
12.74,2.375,0.428,0.177,-0.716
12.75,2.375,,,
12.76,2.375,0.431,0.159,-0.931
12.77,2.375,,,
12.78,2.370,0.435,0.141,-1.172
12.79,2.370,,,
12.80,2.370,0.437,0.112,-1.407
12.81,2.375,,,
12.82,2.370,0.439,0.082,-1.542
12.83,2.370,,,
12.84,2.375,0.441,0.049,-1.602
12.85,2.375,,,
12.86,2.375,0.441,0.017,-1.580
12.87,2.375,,,
12.88,2.375,0.441,-0.013,-1.574
12.89,2.375,,,
12.90,,0.441,-0.047,-1.518
12.92,,0.439,-0.077,-1.321
12.94,,0.437,-0.097,-1.138
