"Time","Position","Velocity","Acceleration","Potential"
8.72,0.402,-0.080,2.019,2.375
8.73,,,,2.375
8.74,0.400,-0.036,2.223,2.117
8.75,,,,1.371
8.76,0.400,0.011,2.315,2.375
8.77,,,,2.375
8.78,0.401,0.060,2.184,2.375
8.79,,,,2.375
8.80,0.403,0.101,1.884,2.375
8.81,,,,2.370
8.82,0.405,0.134,1.645,2.375
8.83,,,,2.375
8.84,0.408,0.165,1.477,2.370
8.85,,,,2.375
8.86,0.412,0.194,1.250,2.370
8.87,,,,2.375
8.88,0.416,0.217,0.912,2.375
8.89,,,,2.370
8.90,0.420,0.234,0.400,2.375
8.91,,,,2.370
8.92,0.426,0.236,-0.237,2.375
8.93,,,,2.375
8.94,0.430,0.222,-0.766,2.370
8.95,,,,2.375
8.96,0.435,0.201,-1.077,2.375
8.97,,,,2.375
8.98,0.438,0.177,-1.260,2.375
8.99,,,,2.370
9.00,0.442,0.153,-1.524,2.375
9.01,,,,2.370
9.02,0.445,0.118,-1.886,2.375
9.03,,,,2.375
9.04,0.446,0.075,-2.128,2.370
9.05,,,,2.375
9.06,0.447,0.029,-2.185,2.375
9.07,,,,2.370
9.08,0.448,-0.013,-2.181,2.375
9.09,,,,2.375
9.10,0.447,-0.059,-2.110,2.375
9.11,,,,2.375
9.12,0.445,-0.100,-1.907,2.370
9.13,,,,2.370
9.14,0.443,-0.134,-1.745,2.370
9.15,,,,2.375
9.16,0.440,-0.170,-1.576,2.375
9.17,,,,2.375
9.18,0.436,-0.201,-1.214,2.375
9.19,,,,2.375
9.20,0.432,-0.221,-0.708,2.370
9.21,,,,2.375
9.22,0.427,-0.229,-0.186,2.370
9.23,,,,2.370
9.24,0.422,-0.228,0.287,2.370
9.25,,,,2.375
9.26,0.418,-0.216,0.657,2.375
9.27,,,,2.370
9.28,0.414,-0.199,0.910,2.370
9.29,,,,2.370
9.30,0.410,-0.180,1.177,2.375
9.31,,,,2.375
9.32,0.406,-0.153,1.520,2.370
9.33,,,,2.375
9.34,0.403,-0.119,1.882,2.375
9.35,,,,2.370
9.36,0.401,-0.077,2.169,2.375
9.37,,,,2.370
9.38,0.400,-0.028,2.225,2.112
9.39,,,,1.377
9.40,0.400,0.015,2.103,2.370
9.41,,,,2.375
9.42,0.401,0.054,2.027,2.370
9.43,,,,2.375
9.44,0.402,0.096,1.975,2.375
9.45,,,,2.375
9.46,0.405,0.135,1.828,2.375
9.47,,,,2.370
9.48,0.408,0.170,1.596,2.375
9.49,,,,2.375
9.50,0.412,0.202,1.204,2.370
9.51,,,,2.375
9.52,0.416,0.221,0.670,2.375
9.53,,,,2.370
9.54,0.421,0.227,0.200,2.375
9.55,,,,2.370
9.56,0.425,0.228,-0.214,2.375
9.57,,,,2.370
9.58,0.430,0.218,-0.611,2.375
9.59,,,,2.375
9.60,0.434,0.202,-0.925,2.375
9.61,,,,2.375
9.62,0.438,0.181,-1.217,2.370
9.63,,,,2.375
9.64,0.442,0.155,-1.593,2.370
9.65,,,,2.370
9.66,0.445,0.118,-1.987,2.375
9.67,,,,2.375
9.68,0.446,0.072,-2.193,2.375
9.69,,,,2.375
9.70,0.447,0.026,-2.191,2.375
9.71,,,,2.375
9.72,0.447,-0.017,-2.098,2.375
9.73,,,,2.370
9.74,0.447,-0.058,-1.978,2.375
9.75,,,,2.375
9.76,0.445,-0.095,-1.897,2.370
9.77,,,,2.375
9.78,0.443,-0.133,-1.827,2.375
9.79,,,,2.375
9.80,0.440,-0.172,-1.585,2.370
9.81,,,,2.375
9.82,0.436,-0.200,-1.156,2.375
9.83,,,,2.375
9.84,0.432,-0.218,-0.693,2.375
9.85,,,,2.375
9.86,0.427,-0.228,-0.204,2.375
9.87,,,,2.375
9.88,0.422,-0.226,0.262,2.375
9.89,,,,2.370
9.90,0.418,-0.214,0.565,2.375
9.91,,,,2.375
9.92,0.414,-0.203,0.858,2.375
9.93,,,,2.375
9.94,0.410,-0.182,1.242,2.375
9.95,,,,2.375
9.96,0.406,-0.153,1.600,2.370
9.97,,,,2.375
9.98,0.403,-0.117,1.905,2.370
9.99,,,,2.375
10.00,0.401,-0.075,2.096,2.375
10.01,,,,2.370
10.02,0.400,-0.032,2.181,2.106
10.03,,,,1.382
10.04,0.400,0.013,2.203,2.375
10.05,,,,2.375
10.06,0.401,0.059,2.092,2.370
10.07,,,,2.375
10.08,0.403,0.098,1.918,2.375
10.09,,,,2.370
10.10,0.405,0.135,1.751,2.375
10.11,,,,2.375
10.12,0.408,0.169,1.543,2.375
10.13,,,,2.370
10.14,0.412,0.198,1.260,2.375
10.15,,,,2.375
10.16,0.416,0.222,0.803,2.375
10.17,,,,2.375
10.18,0.421,0.233,0.210,2.375
10.19,,,,2.375
10.20,0.425,0.229,-0.301,2.375
10.21,,,,2.375
10.22,0.430,0.217,-0.654,2.375
10.23,,,,2.375
10.24,0.434,0.201,-0.929,2.375
10.25,,,,2.375
10.26,0.438,0.181,-1.214,2.375
10.27,,,,2.370
10.28,0.442,0.155,-1.580,2.375
10.29,,,,2.370
10.30,0.445,0.118,-1.967,2.370
10.31,,,,2.370
10.32,0.446,0.072,-2.178,2.375
10.33,,,,2.375
10.34,0.447,0.028,-2.232,2.370
10.35,,,,2.375
10.36,0.448,-0.017,-2.214,2.370
10.37,,,,2.375
10.38,0.447,-0.063,-2.057,2.375
10.39,,,,2.375
10.40,0.445,-0.101,-1.819,2.375
10.41,,,,2.370
10.42,0.443,-0.133,-1.671,2.370
10.43,,,,2.375
10.44,0.440,-0.167,-1.550,2.375
10.45,,,,2.375
10.46,0.436,-0.199,-1.239,2.370
10.47,,,,2.370
10.48,0.432,-0.220,-0.753,2.375
10.49,,,,2.375
10.50,0.427,-0.229,-0.242,2.370
10.51,,,,2.375
10.52,0.422,-0.230,0.261,2.375
10.53,,,,2.370
10.54,0.417,-0.219,0.745,2.370
10.55,,,,2.375
10.56,0.413,-0.196,1.052,2.375
10.57,,,,2.370
10.58,0.410,-0.174,1.213,2.370
10.59,,,,2.370
10.60,0.406,-0.150,1.461,2.375
10.61,,,,2.375
10.62,0.404,-0.117,1.787,2.375
10.63,,,,2.375
10.64,0.401,-0.078,2.071,2.370
10.65,,,,2.375
10.66,0.400,-0.033,2.267,2.106
10.67,,,,1.387
10.68,0.400,0.017,2.265,2.370
10.69,,,,2.370
10.70,0.401,0.061,2.058,2.375
10.71,,,,2.375
10.72,0.403,0.098,1.883,2.370
10.73,,,,2.375
10.74,0.405,0.135,1.751,2.370
10.75,,,,2.375
10.76,0.408,0.170,1.510,2.370
10.77,,,,2.370
10.78,0.412,0.197,1.208,2.375
10.79,,,,2.375
10.80,0.416,0.219,0.821,2.375
10.81,,,,2.375
10.82,0.421,0.233,0.262,2.375
10.83,,,,2.370
10.84,0.426,0.230,-0.291,2.375
10.85,,,,2.370
10.86,0.430,0.218,-0.690,2.375
10.87,,,,2.375
10.88,0.434,0.201,-1.018,2.370
10.89,,,,2.375
10.90,0.438,0.178,-1.328,2.370
10.91,,,,2.375
10.92,0.442,0.147,-1.582,2.370
10.93,,,,2.375
10.94,0.444,0.113,-1.777,2.375
10.95,,,,2.375
10.96,0.446,0.077,-2.009,2.375
10.97,,,,2.375
10.98,0.447,0.033,-2.235,2.375
10.99,,,,2.375
11.00,0.448,-0.015,-2.293,2.375
11.01,,,,2.375
11.02,0.447,-0.062,-2.160,2.375
11.03,,,,2.370
11.04,0.445,-0.104,-1.899,2.375
11.05,,,,2.370
11.06,0.443,-0.138,-1.623,2.375
11.07,,,,2.375
11.08,0.439,-0.167,-1.411,2.370
11.09,,,,2.370
11.10,0.436,-0.194,-1.208,2.375
11.11,,,,2.375
11.12,0.432,-0.220,-0.790,2.375
11.13,,,,2.370
11.14,0.427,-0.228,-0.247,2.375
11.15,,,,2.375
11.16,0.422,-0.227,0.200,2.375
11.17,,,,2.375
11.18,0.418,-0.220,0.642,2.375
11.19,,,,2.375
11.20,0.413,-0.202,1.074,2.370
11.21,,,,2.375
11.22,0.409,-0.174,1.358,2.375
11.23,,,,2.370
11.24,0.406,-0.145,1.509,2.375
11.25,,,,2.370
11.26,0.404,-0.116,1.729,2.375
11.27,,,,2.375
11.28,0.402,-0.077,1.992,2.370
11.29,,,,2.375
11.30,0.400,-0.035,2.183,2.101
11.31,,,,1.392
11.32,0.400,0.011,2.294,2.375
11.33,,,,2.375
11.34,0.401,0.060,2.238,2.370
11.35,,,,2.375
11.36,0.403,0.104,2.002,2.370
11.37,,,,2.375
11.38,0.405,0.141,1.682,2.375
11.39,,,,2.375
11.40,0.408,0.171,1.392,2.375
11.41,,,,2.370
11.42,0.412,0.196,1.119,2.375
11.43,,,,2.375
11.44,0.416,0.216,0.799,2.375
11.45,,,,2.375
11.46,0.421,0.231,0.338,2.375
11.47,,,,2.375
11.48,0.426,0.232,-0.252,2.375
11.49,,,,2.375
11.50,0.430,0.218,-0.727,2.375
11.51,,,,2.370
11.52,0.435,0.200,-1.033,2.375
11.53,,,,2.375
11.54,0.438,0.177,-1.309,2.375
11.55,,,,2.375
11.56,0.442,0.148,-1.594,2.375
11.57,,,,2.370
11.58,0.444,0.113,-1.838,2.375
11.59,,,,2.370
11.60,0.446,0.072,-1.986,2.375
11.61,,,,2.370
11.62,0.447,0.033,-2.116,2.375
11.63,,,,2.375
11.64,0.448,-0.011,-2.256,2.370
11.65,,,,2.375
11.66,0.447,-0.061,-2.214,2.375
11.67,,,,2.375
11.68,0.445,-0.103,-2.011,2.375
11.69,,,,2.375
11.70,0.443,-0.142,-1.744,2.375
11.71,,,,2.375
11.72,0.439,-0.175,-1.360,2.370
11.73,,,,2.375
11.74,0.435,-0.195,-1.005,2.370
11.75,,,,2.375
11.76,0.432,-0.212,-0.744,2.370
11.77,,,,2.370
11.78,0.427,-0.227,-0.364,2.375
11.79,,,,2.375
11.80,0.422,-0.230,0.157,2.370
11.81,,,,2.375
11.82,0.418,-0.221,0.674,2.375
11.83,,,,2.375
11.84,0.413,-0.202,1.111,2.370
11.85,,,,2.375
11.86,0.409,-0.173,1.388,2.375
11.87,,,,2.370
11.88,0.406,-0.144,1.535,2.375
11.89,,,,2.370
11.90,0.404,-0.114,1.725,2.375
11.91,,,,2.375
11.92,0.402,-0.076,1.933,2.375
11.93,,,,2.375
11.94,0.401,-0.033,1.957,2.096
11.95,,,,1.397
11.96,0.400,0.007,1.780,2.375
11.97,,,,2.375
11.98,0.401,0.040,1.519,2.375
11.99,,,,2.370
12.00,0.403,0.063,1.302,2.375
12.01,,,,2.375
