"Time","Position","Velocity","Acceleration","Potential"
8.72,0.404,-0.121,1.734,2.375
8.73,,,,2.375
8.74,0.402,-0.082,1.973,2.370
8.75,,,,2.375
8.76,0.401,-0.037,2.018,2.370
8.77,,,,2.370
8.78,0.400,0.000,2.005,2.370
8.79,,,,1.012
8.80,0.401,0.042,1.995,2.375
8.81,,,,2.370
8.82,0.402,0.081,1.915,2.370
8.83,,,,2.375
8.84,0.404,0.118,1.839,2.370
8.85,,,,2.375
8.86,0.407,0.156,1.668,2.370
8.87,,,,2.375
8.88,0.410,0.189,1.277,2.375
8.89,,,,2.370
8.90,0.415,0.209,0.769,2.375
8.91,,,,2.370
8.92,0.419,0.218,0.352,2.375
8.93,,,,2.370
8.94,0.423,0.222,0.000,2.375
8.95,,,,2.375
8.96,0.428,0.219,-0.372,2.370
8.97,,,,2.375
8.98,0.432,0.207,-0.730,2.375
8.99,,,,2.370
9.00,0.436,0.189,-1.070,2.375
9.01,,,,2.370
9.02,0.440,0.166,-1.462,2.375
9.03,,,,2.375
9.04,0.443,0.130,-1.810,2.370
9.05,,,,2.375
9.06,0.445,0.089,-1.954,2.375
9.07,,,,2.375
9.08,0.447,0.051,-2.043,2.375
9.09,,,,2.375
9.10,0.447,0.006,-2.075,2.375
9.11,,,,2.375
9.12,0.447,-0.034,-2.000,2.375
9.13,,,,2.375
9.14,0.446,-0.071,-1.989,2.370
9.15,,,,2.375
9.16,0.444,-0.115,-1.909,2.375
9.17,,,,2.370
9.18,0.441,-0.152,-1.632,2.370
9.19,,,,2.375
9.20,0.438,-0.182,-1.246,2.375
9.21,,,,2.375
9.22,0.434,-0.202,-0.833,2.370
9.23,,,,2.375
9.24,0.430,-0.215,-0.431,2.370
9.25,,,,2.370
9.26,0.425,-0.218,-0.082,2.375
9.27,,,,2.370
9.28,0.421,-0.217,0.218,2.375
9.29,,,,2.375
9.30,0.416,-0.211,0.595,2.370
9.31,,,,2.375
9.32,0.412,-0.194,1.011,2.370
9.33,,,,2.375
9.34,0.408,-0.170,1.374,2.375
9.35,,,,2.370
9.36,0.405,-0.138,1.681,2.375
9.37,,,,2.370
9.38,0.403,-0.100,1.843,2.375
9.39,,,,2.375
9.40,0.401,-0.062,1.877,2.370
9.41,,,,2.375
9.42,0.400,-0.026,1.959,2.375
9.43,,,,2.375
9.44,0.400,0.016,2.044,1.047
9.45,,,,2.365
9.46,0.401,0.058,2.038,2.375
9.47,,,,2.370
9.48,0.402,0.098,1.974,2.375
9.49,,,,2.375
9.50,0.405,0.139,1.753,2.370
9.51,,,,2.375
9.52,0.408,0.172,1.350,2.370
9.53,,,,2.370
9.54,0.412,0.192,0.971,2.375
9.55,,,,2.370
9.56,0.416,0.209,0.678,2.375
9.57,,,,2.375
9.58,0.420,0.220,0.351,2.375
9.59,,,,2.375
9.60,0.425,0.223,-0.021,2.375
9.61,,,,2.370
9.62,0.429,0.221,-0.457,2.370
9.63,,,,2.375
9.64,0.434,0.207,-0.967,2.375
9.65,,,,2.370
9.66,0.438,0.180,-1.377,2.375
9.67,,,,2.375
9.68,0.441,0.149,-1.640,2.370
9.69,,,,2.375
9.70,0.444,0.113,-1.820,2.370
9.71,,,,2.375
9.72,0.446,0.075,-1.929,2.375
9.73,,,,2.375
9.74,0.447,0.035,-1.977,2.375
9.75,,,,2.370
9.76,0.447,-0.005,-1.966,2.375
9.77,,,,2.375
9.78,0.447,-0.043,-1.971,2.370
9.79,,,,2.375
9.80,0.445,-0.084,-1.970,2.370
9.81,,,,2.375
9.82,0.443,-0.124,-1.841,2.375
9.83,,,,2.370
9.84,0.440,-0.160,-1.540,2.375
9.85,,,,2.370
9.86,0.437,-0.188,-1.128,2.375
9.87,,,,2.375
9.88,0.433,-0.206,-0.699,2.370
9.89,,,,2.370
9.90,0.428,-0.214,-0.348,2.370
9.91,,,,2.370
9.92,0.424,-0.218,-0.075,2.375
9.93,,,,2.370
9.94,0.420,-0.219,0.295,2.375
9.95,,,,2.375
9.96,0.415,-0.208,0.762,2.370
9.97,,,,2.375
9.98,0.411,-0.188,1.214,2.375
9.99,,,,2.375
10.00,0.407,-0.157,1.523,2.375
10.01,,,,2.370
10.02,0.405,-0.123,1.630,2.375
10.03,,,,2.370
10.04,0.403,-0.092,1.730,2.370
10.05,,,,2.375
10.06,0.401,-0.056,1.899,2.370
10.07,,,,2.375
10.08,0.400,-0.016,2.079,2.370
10.09,,,,1.807
10.10,0.400,0.029,2.159,1.676
10.11,,,,2.370
10.12,0.402,0.073,2.073,2.375
10.13,,,,2.370
10.14,0.403,0.112,1.927,2.375
10.15,,,,2.375
10.16,0.406,0.152,1.650,2.370
10.17,,,,2.375
10.18,0.410,0.182,1.214,2.375
10.19,,,,2.375
10.20,0.413,0.199,0.845,2.375
10.21,,,,2.375
10.22,0.418,0.213,0.563,2.375
10.23,,,,2.375
10.24,0.422,0.223,0.240,2.370
10.25,,,,2.375
10.26,0.427,0.226,-0.213,2.370
10.27,,,,2.370
10.28,0.431,0.216,-0.767,2.370
10.29,,,,2.375
10.30,0.435,0.193,-1.202,2.375
10.31,,,,2.375
10.32,0.439,0.165,-1.457,2.375
10.33,,,,2.375
10.34,0.442,0.134,-1.660,2.375
10.35,,,,2.375
10.36,0.445,0.098,-1.823,2.375
10.37,,,,2.370
10.38,0.446,0.060,-1.928,2.375
10.39,,,,2.370
10.40,0.447,0.020,-2.001,2.370
10.41,,,,2.370
10.42,0.447,-0.021,-2.010,2.370
10.43,,,,2.375
10.44,0.446,-0.060,-2.009,2.370
10.45,,,,2.375
10.46,0.445,-0.103,-1.939,2.370
10.47,,,,2.375
10.48,0.442,-0.141,-1.682,2.375
10.49,,,,2.375
10.50,0.439,-0.171,-1.337,2.375
10.51,,,,2.370
10.52,0.435,-0.196,-0.930,2.375
10.53,,,,2.375
10.54,0.431,-0.207,-0.571,2.375
10.55,,,,2.375
10.56,0.427,-0.216,-0.321,2.375
10.57,,,,2.370
10.58,0.422,-0.223,0.056,2.375
10.59,,,,2.375
10.60,0.417,-0.216,0.549,2.370
10.61,,,,2.370
10.62,0.413,-0.199,0.960,2.370
10.63,,,,2.375
10.64,0.409,-0.176,1.298,2.375
10.65,,,,2.370
10.66,0.406,-0.147,1.609,2.375
10.67,,,,2.375
10.68,0.403,-0.110,1.802,2.375
10.69,,,,2.370
10.70,0.402,-0.072,1.851,2.375
10.71,,,,2.375
10.72,0.401,-0.037,1.913,2.370
10.73,,,,2.375
10.74,0.400,0.003,2.017,2.360
10.75,,,,1.047
10.76,0.401,0.045,2.072,2.375
10.77,,,,2.370
10.78,0.402,0.087,2.031,2.375
10.79,,,,2.375
10.80,0.404,0.130,1.811,2.370
10.81,,,,2.375
10.82,0.407,0.163,1.427,2.370
10.83,,,,2.370
10.84,0.411,0.185,1.072,2.375
10.85,,,,2.370
10.86,0.415,0.205,0.754,2.370
10.87,,,,2.375
10.88,0.419,0.217,0.407,2.375
10.89,,,,2.375
10.90,0.424,0.220,0.086,2.370
10.91,,,,2.375
10.92,0.428,0.220,-0.254,2.370
10.93,,,,2.375
10.94,0.432,0.214,-0.747,2.375
10.95,,,,2.370
10.96,0.437,0.192,-1.297,2.375
10.97,,,,2.375
10.98,0.440,0.157,-1.623,2.370
10.99,,,,2.375
11.00,0.443,0.123,-1.735,2.370
11.01,,,,2.370
11.02,0.445,0.088,-1.832,2.370
11.03,,,,2.375
11.04,0.447,0.049,-1.923,2.375
11.05,,,,2.370
11.06,0.447,0.011,-2.019,2.375
11.07,,,,2.375
11.08,0.447,-0.031,-2.119,2.370
11.09,,,,2.375
11.10,0.446,-0.076,-2.068,2.370
11.11,,,,2.375
11.12,0.444,-0.116,-1.852,2.370
11.13,,,,2.375
11.14,0.441,-0.152,-1.535,2.375
11.15,,,,2.370
11.16,0.438,-0.179,-1.169,2.375
11.17,,,,2.370
11.18,0.434,-0.197,-0.863,2.375
11.19,,,,2.370
11.20,0.430,-0.212,-0.591,2.370
11.21,,,,2.375
11.22,0.425,-0.223,-0.226,2.375
11.23,,,,2.370
11.24,0.421,-0.223,0.220,2.375
11.25,,,,2.370
11.26,0.416,-0.214,0.659,2.370
11.27,,,,2.375
11.28,0.412,-0.197,1.089,2.370
11.29,,,,2.370
11.30,0.408,-0.170,1.467,2.370
11.31,,,,2.375
11.32,0.405,-0.134,1.652,2.375
11.33,,,,2.370
11.34,0.403,-0.101,1.700,2.375
11.35,,,,2.375
11.36,0.401,-0.069,1.854,2.370
11.37,,,,2.375
11.38,0.400,-0.029,2.088,2.370
11.39,,,,2.375
11.40,0.400,0.017,2.199,1.012
11.41,,,,2.370
11.42,0.401,0.062,2.152,2.370
11.43,,,,2.370
11.44,0.402,0.106,1.955,2.370
11.45,,,,2.375
11.46,0.405,0.143,1.608,2.370
11.47,,,,2.375
11.48,0.408,0.170,1.270,2.370
11.49,,,,2.375
11.50,0.412,0.192,1.007,2.370
11.51,,,,2.370
11.52,0.416,0.211,0.715,2.375
11.53,,,,2.370
11.54,0.421,0.222,0.351,2.375
11.55,,,,2.375
11.56,0.425,0.225,-0.067,2.370
11.57,,,,2.375
11.58,0.430,0.221,-0.561,2.375
11.59,,,,2.370
11.60,0.434,0.203,-1.045,2.370
11.61,,,,2.375
11.62,0.438,0.176,-1.379,2.370
11.63,,,,2.370
11.64,0.441,0.146,-1.602,2.375
11.65,,,,2.370
11.66,0.444,0.111,-1.762,2.375
11.67,,,,2.375
11.68,0.446,0.074,-1.879,2.375
11.69,,,,2.375
11.70,0.447,0.037,-2.039,2.375
11.71,,,,2.370
11.72,0.447,-0.006,-2.205,2.375
11.73,,,,2.370
11.74,0.447,-0.056,-2.128,2.375
11.75,,,,2.375
11.76,0.445,-0.095,-1.859,2.375
11.77,,,,2.370
11.78,0.443,-0.128,-1.655,2.375
11.79,,,,2.370
11.80,0.440,-0.162,-1.411,2.375
11.81,,,,2.375
11.82,0.436,-0.186,-1.103,2.375
11.83,,,,2.375
11.84,0.432,-0.205,-0.814,2.370
11.85,,,,2.370
11.86,0.428,-0.220,-0.430,2.375
11.87,,,,2.375
11.88,0.423,-0.223,-0.006,2.370
11.89,,,,2.370
11.90,0.419,-0.220,0.419,2.375
11.91,,,,2.375
11.92,0.414,-0.208,0.902,2.370
11.93,,,,2.375
11.94,0.410,-0.181,1.237,2.370
11.95,,,,2.375
11.96,0.407,-0.155,1.376,2.375
11.97,,,,2.370
11.98,0.404,-0.126,1.452,2.375
11.99,,,,2.375
12.00,0.402,-0.095,1.442,2.375
12.01,,,,2.375
12.02,0.400,-0.066,1.331,2.370
12.03,,,,2.375
12.04,0.400,-0.044,1.213,
