"Time","Position","Velocity","Acceleration","Potential"
8.73,,,,2.375
8.74,0.412,0.192,1.136,2.375
8.75,,,,2.370
8.76,0.416,0.211,0.822,2.375
8.77,,,,2.370
8.78,0.421,0.228,0.350,2.375
8.79,,,,2.375
8.80,0.426,0.228,-0.254,2.370
8.81,,,,2.375
8.82,0.430,0.215,-0.725,2.375
8.83,,,,2.370
8.84,0.434,0.196,-1.052,2.375
8.85,,,,2.370
8.86,0.438,0.173,-1.365,2.375
8.87,,,,2.375
8.88,0.441,0.143,-1.744,2.370
8.89,,,,2.375
8.90,0.444,0.103,-2.095,2.370
8.91,,,,2.375
8.92,0.445,0.056,-2.274,2.375
8.93,,,,2.370
8.94,0.446,0.009,-2.307,2.375
8.95,,,,2.370
8.96,0.446,-0.038,-2.222,2.370
8.97,,,,2.375
8.98,0.444,-0.081,-2.058,2.370
8.99,,,,2.375
9.00,0.442,-0.121,-1.849,2.370
9.01,,,,2.375
9.02,0.440,-0.157,-1.542,2.375
9.03,,,,2.370
9.04,0.436,-0.182,-1.219,2.375
9.05,,,,2.375
9.06,0.432,-0.204,-0.919,2.375
9.07,,,,2.375
9.08,0.428,-0.222,-0.484,2.375
9.09,,,,2.375
9.10,0.423,-0.226,0.063,2.375
9.11,,,,2.370
9.12,0.419,-0.218,0.569,2.375
9.13,,,,2.370
9.14,0.414,-0.202,1.012,2.370
9.15,,,,2.375
9.16,0.410,-0.176,1.331,2.370
9.17,,,,2.375
9.18,0.407,-0.146,1.520,2.370
9.19,,,,2.375
9.20,0.404,-0.116,1.773,2.370
9.21,,,,1.037
9.22,0.402,-0.077,2.077,2.370
9.23,,,,2.375
9.24,0.401,-0.032,2.296,2.375
9.25,,,,2.370
9.26,0.401,0.019,2.308,2.370
9.27,,,,2.375
9.28,0.402,0.065,2.095,2.375
9.29,,,,2.375
9.30,0.404,0.101,1.909,2.375
9.31,,,,2.370
9.32,0.406,0.139,1.786,2.375
9.33,,,,2.370
9.34,0.409,0.176,1.494,2.375
9.35,,,,2.375
9.36,0.413,0.203,1.010,2.375
9.37,,,,2.375
9.38,0.418,0.216,0.515,2.375
9.39,,,,2.370
9.40,0.422,0.222,0.077,2.375
9.41,,,,2.370
9.42,0.427,0.219,-0.332,2.375
9.43,,,,2.375
9.44,0.431,0.208,-0.707,2.370
9.45,,,,2.375
9.46,0.435,0.190,-1.054,2.370
9.47,,,,2.375
9.48,0.439,0.167,-1.453,2.375
9.49,,,,2.370
9.50,0.442,0.133,-1.887,2.375
9.51,,,,2.370
9.52,0.444,0.088,-2.153,2.375
9.53,,,,2.370
9.54,0.445,0.043,-2.219,2.375
9.55,,,,2.375
9.56,0.446,-0.001,-2.198,2.375
9.57,,,,2.375
9.58,0.445,-0.046,-2.096,2.370
9.59,,,,2.375
9.60,0.444,-0.085,-1.986,2.375
9.61,,,,2.375
9.62,0.442,-0.124,-1.896,2.375
9.63,,,,2.375
9.64,0.439,-0.163,-1.675,2.370
9.65,,,,2.375
9.66,0.435,-0.196,-1.237,2.370
9.67,,,,2.375
9.68,0.431,-0.215,-0.689,2.375
9.69,,,,2.375
9.70,0.427,-0.222,-0.200,2.375
9.71,,,,2.375
9.72,0.422,-0.222,0.260,2.370
9.73,,,,2.375
9.74,0.417,-0.210,0.626,2.375
9.75,,,,2.375
9.76,0.414,-0.195,0.879,2.375
9.77,,,,2.370
9.78,0.410,-0.177,1.219,2.375
9.79,,,,2.375
9.80,0.406,-0.148,1.632,2.375
9.81,,,,2.375
9.82,0.404,-0.110,1.975,2.335
9.83,,,,1.143
9.84,0.402,-0.067,2.207,2.370
9.85,,,,2.375
9.86,0.401,-0.021,2.343,2.375
9.87,,,,2.375
9.88,0.401,0.031,2.277,2.375
9.89,,,,2.370
9.90,0.402,0.074,2.039,2.375
9.91,,,,2.375
9.92,0.404,0.111,1.833,2.370
9.93,,,,2.375
9.94,0.407,0.147,1.649,2.370
9.95,,,,2.375
9.96,0.410,0.178,1.408,2.375
9.97,,,,2.370
9.98,0.414,0.204,1.066,2.375
9.99,,,,2.375
10.00,0.418,0.224,0.554,2.375
10.01,,,,2.375
10.02,0.423,0.229,-0.057,2.370
10.03,,,,2.375
10.04,0.428,0.218,-0.503,2.370
10.05,,,,2.375
10.06,0.432,0.206,-0.821,2.370
10.07,,,,2.370
10.08,0.436,0.187,-1.222,2.375
10.09,,,,2.375
10.10,0.439,0.158,-1.629,2.375
10.11,,,,2.375
10.12,0.442,0.119,-1.887,2.370
10.13,,,,2.375
10.14,0.444,0.080,-2.042,2.375
10.15,,,,2.375
10.16,0.446,0.039,-2.228,2.375
10.17,,,,2.375
10.18,0.446,-0.011,-2.311,2.375
10.19,,,,2.375
10.20,0.445,-0.057,-2.216,2.370
10.21,,,,2.375
10.22,0.444,-0.101,-1.993,2.375
10.23,,,,2.375
10.24,0.441,-0.139,-1.655,2.375
10.25,,,,2.370
10.26,0.438,-0.166,-1.371,2.375
10.27,,,,2.370
10.28,0.434,-0.192,-1.147,2.370
10.29,,,,2.375
10.30,0.430,-0.215,-0.755,2.370
10.31,,,,2.375
10.32,0.426,-0.226,-0.192,2.375
10.33,,,,2.375
10.34,0.421,-0.223,0.374,2.375
10.35,,,,2.370
10.36,0.416,-0.208,0.818,2.375
10.37,,,,2.375
10.38,0.412,-0.187,1.088,2.375
10.39,,,,2.375
10.40,0.409,-0.165,1.331,2.370
10.41,,,,2.370
10.42,0.406,-0.136,1.667,2.370
10.43,,,,2.375
10.44,0.403,-0.098,1.997,1.240
10.45,,,,2.233
10.46,0.402,-0.055,2.239,2.375
10.47,,,,2.375
10.48,0.401,-0.005,2.278,2.370
10.49,,,,2.375
10.50,0.402,0.041,2.113,2.375
10.51,,,,2.370
10.52,0.403,0.079,1.947,2.375
10.53,,,,2.375
10.54,0.405,0.117,1.819,2.375
10.55,,,,2.375
10.56,0.408,0.152,1.664,2.375
10.57,,,,2.375
10.58,0.411,0.185,1.415,2.370
10.59,,,,2.375
10.60,0.415,0.213,0.938,2.375
10.61,,,,2.370
10.62,0.420,0.226,0.321,2.375
10.63,,,,2.370
10.64,0.424,0.224,-0.187,2.375
10.65,,,,2.375
10.66,0.429,0.215,-0.561,2.375
10.67,,,,2.375
10.68,0.433,0.200,-0.874,2.375
10.69,,,,2.370
10.70,0.437,0.182,-1.255,2.375
10.71,,,,2.370
10.72,0.441,0.153,-1.737,2.375
10.73,,,,2.370
10.74,0.443,0.109,-2.056,2.375
10.75,,,,2.370
10.76,0.445,0.066,-2.146,2.370
10.77,,,,2.375
10.78,0.446,0.023,-2.183,2.370
10.79,,,,2.375
10.80,0.446,-0.021,-2.216,2.370
10.81,,,,2.375
10.82,0.445,-0.067,-2.147,2.375
10.83,,,,2.375
10.84,0.443,-0.111,-1.885,2.375
10.85,,,,2.375
10.86,0.440,-0.142,-1.622,2.370
10.87,,,,2.375
10.88,0.437,-0.173,-1.428,2.375
10.89,,,,2.375
10.90,0.433,-0.203,-1.063,2.375
10.91,,,,2.375
10.92,0.429,-0.219,-0.546,2.375
10.93,,,,2.375
10.94,0.425,-0.225,-0.002,2.370
10.95,,,,2.375
10.96,0.420,-0.218,0.495,2.370
10.97,,,,2.375
10.98,0.416,-0.202,0.828,2.375
10.99,,,,2.375
11.00,0.412,-0.184,1.074,2.375
11.01,,,,2.370
11.02,0.408,-0.161,1.390,2.375
11.03,,,,2.375
11.04,0.405,-0.129,1.739,2.370
11.05,,,,2.365
11.06,0.403,-0.090,2.026,1.032
11.07,,,,2.370
11.08,0.402,-0.046,2.232,2.375
11.09,,,,2.375
11.10,0.401,0.000,2.343,2.375
11.11,,,,2.370
11.12,0.401,0.051,2.265,2.375
11.13,,,,2.375
11.14,0.403,0.095,2.000,2.375
11.15,,,,2.375
11.16,0.405,0.130,1.727,2.375
11.17,,,,2.375
11.18,0.408,0.163,1.476,2.375
11.19,,,,2.380
11.20,0.412,0.191,1.159,2.375
11.21,,,,2.375
11.22,0.416,0.210,0.794,2.370
11.23,,,,2.375
11.24,0.420,0.224,0.327,2.375
11.25,,,,2.375
11.26,0.425,0.225,-0.242,2.375
11.27,,,,2.370
11.28,0.430,0.212,-0.691,2.375
11.29,,,,2.370
11.30,0.434,0.195,-1.009,2.375
11.31,,,,2.375
11.32,0.438,0.173,-1.365,2.370
11.33,,,,2.375
11.34,0.441,0.142,-1.793,2.375
11.35,,,,2.370
11.36,0.443,0.099,-2.098,2.375
11.37,,,,2.375
11.38,0.445,0.054,-2.173,2.375
11.39,,,,2.375
11.40,0.446,0.010,-2.150,2.375
11.41,,,,2.375
11.42,0.445,-0.033,-2.065,2.375
11.43,,,,2.370
11.44,0.444,-0.071,-2.005,2.370
11.45,,,,2.375
11.46,0.443,-0.112,-1.969,2.375
11.47,,,,2.370
11.48,0.440,-0.154,-1.756,2.375
11.49,,,,2.375
11.50,0.436,-0.186,-1.346,2.370
11.51,,,,2.375
11.52,0.432,-0.209,-0.842,2.375
11.53,,,,2.375
11.54,0.428,-0.221,-0.294,2.375
11.55,,,,2.375
11.56,0.423,-0.219,0.162,2.375
11.57,,,,2.375
11.58,0.419,-0.211,0.479,2.375
11.59,,,,2.375
11.60,0.415,-0.200,0.814,2.375
11.61,,,,2.375
11.62,0.411,-0.180,1.214,2.375
11.63,,,,2.375
11.64,0.407,-0.150,1.567,2.375
11.65,,,,2.370
11.66,0.405,-0.117,1.876,2.375
11.67,,,,1.382
11.68,0.402,-0.075,2.121,2.086
11.69,,,,2.380
11.70,0.402,-0.028,2.173,2.375
11.71,,,,2.375
11.72,0.401,0.013,2.155,2.375
11.73,,,,2.375
11.74,0.402,0.057,2.128,2.370
11.75,,,,2.370
11.76,0.404,0.099,2.036,2.375
11.77,,,,2.370
11.78,0.406,0.141,1.819,2.375
11.79,,,,2.375
11.80,0.409,0.175,1.423,2.375
11.81,,,,2.375
11.82,0.413,0.199,0.963,2.375
11.83,,,,2.370
11.84,0.418,0.214,0.511,2.370
11.85,,,,2.370
11.86,0.422,0.218,0.111,2.375
11.87,,,,2.375
11.88,0.426,0.218,-0.261,2.370
11.89,,,,2.375
11.90,0.431,0.208,-0.647,2.375
11.91,,,,2.370
11.92,0.435,0.191,-1.015,2.375
11.93,,,,2.370
11.94,0.438,0.169,-1.453,2.375
11.95,,,,2.370
11.96,0.442,0.134,-1.900,2.375
11.97,,,,2.375
11.98,0.444,0.089,-2.137,2.370
11.99,,,,2.370
12.00,0.445,0.045,-2.193,2.370
12.01,,,,2.375
12.02,0.446,0.001,-2.180,2.375
12.03,,,,2.375
12.04,0.445,-0.044,-2.083,2.375
12.05,,,,2.375
12.06,0.444,-0.083,-1.967,2.370
12.07,,,,2.375
12.08,0.442,-0.121,-1.878,2.370
12.09,,,,2.375
12.10,0.439,-0.160,-1.665,2.375
12.11,,,,2.375
12.12,0.435,-0.191,-1.280,2.375
12.13,,,,2.370
12.14,0.431,-0.213,-0.798,2.375
12.15,,,,2.375
12.16,0.427,-0.224,-0.253,2.370
12.17,,,,2.375
12.18,0.422,-0.223,0.282,2.370
12.19,,,,2.375
12.20,0.418,-0.209,0.647,2.375
12.21,,,,2.375
12.22,0.414,-0.195,0.887,2.370
12.23,,,,2.375
12.24,0.410,-0.176,1.216,2.370
12.25,,,,2.375
12.26,0.407,-0.147,1.597,2.370
12.27,,,,2.375
12.28,0.404,-0.111,1.923,2.370
12.29,,,,1.052
12.30,0.402,-0.069,2.174,2.375
12.31,,,,2.370
12.32,0.401,-0.023,2.332,2.375
12.33,,,,2.375
12.34,0.401,0.028,2.300,2.375
12.35,,,,2.375
12.36,0.402,0.073,2.077,2.370
12.37,,,,2.375
12.38,0.404,0.110,1.856,2.375
12.39,,,,2.375
12.40,0.407,0.145,1.693,2.375
12.41,,,,2.375
12.42,0.410,0.179,1.472,2.375
12.43,,,,2.375
12.44,0.414,0.208,1.039,2.375
12.45,,,,2.375
12.46,0.418,0.223,0.462,2.375
12.47,,,,2.375
12.48,0.423,0.225,-0.037,2.375
12.49,,,,2.370
12.50,0.428,0.220,-0.450,2.375
12.51,,,,2.375
12.52,0.432,0.207,-0.839,2.370
12.53,,,,2.375
12.54,0.436,0.187,-1.240,2.370
12.55,,,,2.375
12.56,0.440,0.156,-1.577,2.375
12.57,,,,2.370
12.58,0.442,0.122,-1.814,2.375
12.59,,,,2.375
12.60,0.445,0.085,-2.081,2.370
12.61,,,,2.375
12.62,0.446,0.037,-2.275,2.370
12.63,,,,2.375
12.64,0.446,-0.010,-2.279,2.375
12.65,,,,2.370
12.66,0.445,-0.056,-2.162,2.370
12.67,,,,2.370
12.68,0.444,-0.099,-1.930,2.375
12.69,,,,2.375
12.70,0.441,-0.132,-1.699,2.370
12.71,,,,2.375
12.72,0.438,-0.164,-1.538,2.370
12.73,,,,2.375
12.74,0.435,-0.197,-1.238,2.375
12.75,,,,2.370
12.76,0.430,-0.218,-0.750,2.375
12.77,,,,2.370
12.78,0.426,-0.227,-0.232,2.375
12.79,,,,2.375
12.80,0.421,-0.227,0.273,2.370
12.81,,,,2.375
12.82,0.417,-0.215,0.735,2.370
12.83,,,,2.375
12.84,0.412,-0.196,1.138,2.375
12.85,,,,2.375
12.86,0.409,-0.168,1.459,2.375
12.87,,,,2.375
12.88,0.406,-0.136,1.674,2.375
12.89,,,,2.370
12.90,0.403,-0.102,1.927,1.645
12.91,,,,1.868
12.92,0.401,-0.060,2.196,2.375
12.93,,,,2.370
12.94,0.401,-0.013,2.351,2.375
12.95,,,,2.370
12.96,0.401,0.038,2.323,2.375
12.97,,,,2.375
12.98,0.402,0.084,2.108,2.375
12.99,,,,2.370
13.00,0.404,0.122,1.855,2.375
13.01,,,,2.375
13.02,0.407,0.158,1.588,2.375
13.03,,,,2.370
13.04,0.411,0.187,1.279,2.375
13.05,,,,2.370
13.06,0.415,0.210,0.895,2.375
13.07,,,,2.375
13.08,0.419,0.223,0.473,2.370
13.09,,,,2.375
13.10,0.424,0.229,0.022,2.375
13.11,,,,2.375
13.12,0.429,0.226,-0.524,2.375
13.13,,,,2.370
13.14,0.433,0.208,-1.022,2.375
13.15,,,,2.375
13.16,0.437,0.183,-1.404,2.375
13.17,,,,2.370
13.18,0.440,0.150,-1.695,2.370
13.19,,,,2.375
13.20,0.443,0.113,-1.881,2.375
13.21,,,,2.375
13.22,0.445,0.075,-2.074,2.375
13.23,,,,2.370
13.24,0.446,0.031,-2.308,2.375
13.25,,,,2.370
13.26,0.446,-0.020,-2.364,2.370
13.27,,,,2.375
13.28,0.445,-0.067,-2.229,2.370
13.29,,,,2.375
13.30,0.444,-0.110,-2.014,2.370
13.31,,,,2.375
13.32,0.441,-0.149,-1.691,2.375
13.33,,,,2.375
13.34,0.437,-0.180,-1.280,2.375
13.35,,,,2.370
13.36,0.433,-0.199,-0.913,2.375
13.37,,,,2.375
13.38,0.429,-0.215,-0.613,2.375
13.39,,,,2.375
13.40,0.425,-0.226,-0.193,2.375
13.41,,,,2.375
13.42,0.420,-0.225,0.336,2.375
13.43,,,,2.370
13.44,0.416,-0.213,0.879,2.375
13.45,,,,2.375
13.46,0.411,-0.187,1.284,2.375
13.47,,,,2.375
13.48,0.408,-0.158,1.486,2.370
13.49,,,,2.375
13.50,0.405,-0.129,1.717,2.370
13.51,,,,2.375
13.52,0.403,-0.090,1.994,1.006
13.53,,,,2.375
13.54,0.401,-0.047,2.207,2.370
13.55,,,,2.375
13.56,0.401,0.000,2.306,2.375
13.57,,,,2.375
13.58,0.401,0.046,2.285,2.375
13.59,,,,2.370
13.60,0.403,0.094,2.120,2.370
13.61,,,,2.375
13.62,0.405,0.135,1.774,2.370
13.63,,,,2.370
13.64,0.408,0.164,1.433,2.375
13.65,,,,2.375
13.66,0.412,0.191,1.144,2.370
13.67,,,,2.370
13.68,0.416,0.211,0.807,2.370
13.69,,,,2.375
13.70,0.420,0.226,0.331,2.375
13.71,,,,2.375
13.72,0.425,0.227,-0.262,2.375
13.73,,,,2.375
13.74,0.430,0.212,-0.707,2.370
13.75,,,,2.375
13.76,0.434,0.195,-1.003,2.375
13.77,,,,2.375
13.78,0.438,0.172,-1.304,2.375
13.79,,,,2.375
13.80,0.441,0.145,-1.674,2.375
13.81,,,,2.375
13.82,0.444,0.106,-2.049,2.370
13.83,,,,2.375
13.84,0.445,0.059,-2.223,2.370
13.85,,,,2.375
13.86,0.446,0.014,-2.221,2.375
13.87,,,,2.370
13.88,0.446,-0.031,-2.137,2.375
13.89,,,,2.370
13.90,0.445,-0.071,-2.074,2.375
13.91,,,,2.370
13.92,0.443,-0.114,-1.976,2.375
13.93,,,,2.375
13.94,0.440,-0.153,-1.694,2.370
13.95,,,,2.375
13.96,0.437,-0.183,-1.358,2.370
13.97,,,,2.370
13.98,0.433,-0.208,-0.969,2.375
13.99,,,,2.375
14.00,0.428,-0.224,-0.476,2.375
14.01,,,,2.375
14.02,0.423,-0.228,0.057,2.375
14.03,,,,2.375
14.04,0.419,-0.221,0.550,2.375
14.05,,,,2.370
14.06,0.414,-0.203,0.911,2.375
14.07,,,,2.375
14.08,0.411,-0.183,1.201,2.370
14.09,,,,2.370
14.10,0.407,-0.157,1.523,2.370
14.11,,,,2.375
14.12,0.404,-0.122,1.834,2.375
14.13,,,,1.797
14.14,0.402,-0.082,2.083,1.701
14.15,,,,2.375
14.16,0.401,-0.038,2.264,2.375
14.17,,,,2.370
14.18,0.401,0.010,2.339,2.375
14.19,,,,2.375
14.20,0.401,0.060,2.227,2.370
14.21,,,,2.375
14.22,0.403,0.101,1.984,2.370
14.23,,,,2.375
14.24,0.405,0.138,1.772,2.375
14.25,,,,2.375
14.26,0.409,0.172,1.536,2.375
14.27,,,,2.375
14.28,0.412,0.201,1.195,2.375
14.29,,,,2.375
14.30,0.417,0.224,0.687,2.370
14.31,,,,2.375
14.32,0.422,0.230,0.086,2.370
14.33,,,,2.375
14.34,0.426,0.224,-0.363,2.375
14.35,,,,2.375
14.36,0.431,0.214,-0.706,2.370
14.37,,,,2.375
14.38,0.435,0.196,-1.081,2.370
14.39,,,,2.375
14.40,0.439,0.171,-1.499,2.375
14.41,,,,2.375
14.42,0.442,0.136,-1.906,2.375
14.43,,,,2.370
14.44,0.444,0.093,-2.192,2.370
14.45,,,,2.370
14.46,0.446,0.045,-2.293,2.375
14.47,,,,2.375
14.48,0.446,-0.002,-2.221,2.375
14.49,,,,2.375
14.50,0.445,-0.044,-2.103,2.370
14.51,,,,2.375
14.52,0.444,-0.085,-2.012,2.375
14.53,,,,2.370
14.54,0.442,-0.126,-1.833,2.375
14.55,,,,2.370
14.56,0.439,-0.161,-1.518,2.375
14.57,,,,2.370
14.58,0.435,-0.186,-1.191,2.375
14.59,,,,2.375
14.60,0.432,-0.208,-0.870,2.370
14.61,,,,2.370
14.62,0.427,-0.224,-0.422,2.375
14.63,,,,2.375
14.64,0.422,-0.226,0.094,2.375
14.65,,,,2.370
14.66,0.418,-0.220,0.591,2.375
14.67,,,,2.375
14.68,0.413,-0.202,1.053,2.375
14.69,,,,2.375
14.70,0.410,-0.174,1.370,2.370
14.71,,,,2.375
14.72,0.407,-0.146,1.601,2.375
14.73,,,,2.370
14.74,0.404,-0.112,1.878,2.375
14.75,,,,1.022
14.76,0.402,-0.071,2.160,2.370
14.77,,,,2.375
14.78,0.401,-0.023,2.314,2.375
14.79,,,,2.375
14.80,0.401,0.025,2.270,2.375
14.81,,,,2.375
14.82,0.402,0.069,2.113,2.375
14.83,,,,2.370
14.84,0.404,0.110,1.907,2.375
14.85,,,,2.375
14.86,0.406,0.146,1.672,2.375
14.87,,,,2.375
14.88,0.410,0.178,1.392,2.370
14.89,,,,2.375
14.90,0.414,0.203,1.046,2.370
14.91,,,,2.375
14.92,0.418,0.222,0.589,2.375
14.93,,,,2.375
14.94,0.423,0.228,0.026,2.370
14.95,,,,2.375
14.96,0.427,0.221,-0.457,2.375
14.97,,,,2.375
14.98,0.432,0.208,-0.833,2.375
14.99,,,,2.375
15.00,0.436,0.188,-1.199,2.375
15.01,,,,2.370
15.02,0.439,0.159,-1.514,2.370
15.03,,,,2.375
15.04,0.442,0.128,-1.835,2.375
15.05,,,,2.375
15.06,0.445,0.086,-2.128,2.375
15.07,,,,2.375
15.08,0.446,0.039,-2.266,2.370
15.09,,,,2.375
15.10,0.446,-0.007,-2.305,2.375
15.11,,,,2.370
15.12,0.445,-0.055,-2.216,2.375
15.13,,,,2.375
15.14,0.444,-0.096,-2.060,2.375
15.15,,,,2.375
15.16,0.442,-0.138,-1.838,2.375
15.17,,,,2.375
15.18,0.438,-0.173,-1.445,2.375
15.19,,,,2.370
15.20,0.434,-0.196,-1.024,2.375
15.21,,,,2.370
15.22,0.430,-0.213,-0.627,2.375
15.23,,,,2.375
15.24,0.426,-0.221,-0.221,2.375
15.25,,,,2.375
15.26,0.421,-0.223,0.241,2.375
15.27,,,,2.375
15.28,0.417,-0.212,0.702,2.375
15.29,,,,2.375
15.30,0.413,-0.192,1.033,2.375
15.31,,,,2.380
15.32,0.409,-0.170,1.330,2.375
15.33,,,,2.375
15.34,0.406,-0.140,1.672,2.370
15.35,,,,2.375
15.36,0.403,-0.103,1.982,1.949
15.37,,,,1.539
15.38,0.401,-0.060,2.222,2.375
15.39,,,,2.375
15.40,0.401,-0.011,2.313,2.375
15.41,,,,2.375
15.42,0.401,0.036,2.204,2.375
15.43,,,,2.375
15.44,0.402,0.077,2.046,2.375
15.45,,,,2.375
15.46,0.404,0.117,1.905,2.375
15.47,,,,2.370
15.48,0.407,0.156,1.663,2.375
15.49,,,,2.375
15.50,0.411,0.185,1.351,2.375
15.51,,,,2.370
15.52,0.414,0.210,0.997,2.375
15.53,,,,2.375
15.54,0.419,0.228,0.481,2.370
15.55,,,,2.375
15.56,0.424,0.231,-0.132,2.375
15.57,,,,2.375
15.58,0.428,0.220,-0.623,2.375
15.59,,,,2.375
15.60,0.433,0.204,-0.994,2.375
15.61,,,,2.375
15.62,0.437,0.180,-1.339,2.370
15.63,,,,2.375
15.64,0.440,0.150,-1.644,2.375
15.65,,,,2.375
15.66,0.443,0.113,-1.865,2.375
15.67,,,,2.370
15.68,0.445,0.076,-2.086,2.375
15.69,,,,2.375
15.70,0.446,0.029,-2.281,2.370
15.71,,,,2.375
15.72,0.446,-0.020,-2.271,2.375
15.73,,,,2.375
15.74,0.445,-0.063,-2.166,2.375
15.75,,,,2.370
15.76,0.443,-0.107,-1.990,2.375
15.77,,,,2.370
15.78,0.441,-0.146,-1.656,2.370
15.79,,,,2.375
15.80,0.437,-0.173,-1.343,2.370
15.81,,,,2.375
15.82,0.434,-0.197,-1.090,2.370
15.83,,,,2.375
15.84,0.429,-0.220,-0.680,2.375
15.85,,,,2.370
15.86,0.425,-0.227,-0.130,2.375
15.87,,,,2.375
15.88,0.420,-0.224,0.388,2.375
15.89,,,,2.370
15.90,0.416,-0.211,0.856,2.375
15.91,,,,2.375
15.92,0.411,-0.187,1.200,2.375
15.93,,,,2.370
15.94,0.408,-0.161,1.421,2.375
15.95,,,,2.375
15.96,0.405,-0.132,1.693,2.375
15.97,,,,2.370
15.98,0.403,-0.094,2.004,1.022
15.99,,,,2.375
16.00,0.401,-0.050,2.233,2.375
16.01,,,,2.375
16.02,0.401,-0.003,2.368,2.375
16.03,,,,2.375
16.04,0.401,0.048,2.323,2.375
16.05,,,,2.375
16.06,0.403,0.094,2.060,2.370
16.07,,,,2.375
16.08,0.405,0.130,1.752,2.375
16.09,,,,2.375
16.10,0.408,0.163,1.464,2.370
16.11,,,,2.375
16.12,0.411,0.189,1.164,2.375
16.13,,,,2.375
16.14,0.416,0.210,0.827,2.375
16.15,,,,2.375
16.16,0.420,0.223,0.426,2.375
16.17,,,,2.375
16.18,0.425,0.229,-0.082,2.375
16.19,,,,2.370
16.20,0.429,0.222,-0.671,2.375
16.21,,,,2.375
16.22,0.434,0.199,-1.112,2.375
16.23,,,,2.375
16.24,0.437,0.174,-1.408,2.375
16.25,,,,2.370
16.26,0.441,0.144,-1.712,2.375
16.27,,,,2.375
16.28,0.443,0.106,-1.993,2.375
16.29,,,,2.375
16.30,0.445,0.062,-2.154,2.370
16.31,,,,2.375
16.32,0.446,0.018,-2.216,2.375
16.33,,,,2.375
16.34,0.446,-0.027,-2.254,2.375
16.35,,,,2.375
16.36,0.445,-0.074,-2.195,2.375
16.37,,,,2.375
16.38,0.443,-0.117,-1.992,2.370
16.39,,,,2.375
16.40,0.440,-0.156,-1.638,2.375
16.41,,,,2.370
16.42,0.436,-0.184,-1.205,2.375
16.43,,,,2.370
16.44,0.432,-0.202,-0.850,2.375
16.45,,,,2.375
16.46,0.428,-0.217,-0.556,2.370
16.47,,,,2.375
16.48,0.424,-0.228,-0.114,2.375
16.49,,,,2.375
16.50,0.419,-0.223,0.418,2.375
16.51,,,,2.375
16.52,0.415,-0.209,0.862,2.375
16.53,,,,2.375
16.54,0.410,-0.188,1.274,2.370
16.55,,,,2.375
16.56,0.407,-0.158,1.670,2.380
16.57,,,,2.370
16.58,0.404,-0.119,1.928,2.375
16.59,,,,2.142
16.60,0.402,-0.078,2.053,1.361
16.61,,,,2.375
16.62,0.401,-0.037,2.172,2.375
16.63,,,,2.375
16.64,0.401,0.009,2.247,2.370
16.65,,,,2.375
16.66,0.401,0.054,2.243,2.370
16.67,,,,2.375
16.68,0.403,0.100,2.149,2.375
16.69,,,,2.375
16.70,0.405,0.144,1.854,2.375
16.71,,,,2.375
16.72,0.409,0.177,1.409,2.370
16.73,,,,2.375
16.74,0.412,0.199,1.007,2.370
16.75,,,,2.375
16.76,0.417,0.216,0.632,2.370
16.77,,,,2.370
16.78,0.421,0.225,0.206,2.375
16.79,,,,2.370
16.80,0.426,0.224,-0.217,2.375
16.81,,,,2.375
16.82,0.430,0.216,-0.610,2.375
16.83,,,,2.375
16.84,0.435,0.202,-1.074,2.375
16.85,,,,2.375
16.86,0.439,0.174,-1.582,2.370
16.87,,,,2.375
16.88,0.442,0.135,-1.911,2.375
16.89,,,,2.375
16.90,0.444,0.094,-2.057,2.375
16.91,,,,2.375
16.92,0.446,0.053,-2.180,2.370
16.93,,,,2.375
16.94,0.446,0.006,-2.222,2.370
16.95,,,,2.375
16.96,0.446,-0.038,-2.155,2.375
16.97,,,,2.375
16.98,0.445,-0.079,-2.117,2.375
16.99,,,,2.375
17.00,0.443,-0.124,-2.003,2.375
17.01,,,,2.375
17.02,0.440,-0.163,-1.701,2.375
17.03,,,,2.370
17.04,0.436,-0.194,-1.280,2.375
17.05,,,,2.375
17.06,0.432,-0.216,-0.765,2.375
17.07,,,,2.375
17.08,0.427,-0.226,-0.210,2.375
17.09,,,,2.370
17.10,0.422,-0.221,0.213,2.370
17.11,,,,2.375
17.12,0.418,-0.213,0.476,2.370
17.13,,,,2.375
17.14,0.414,-0.204,0.814,2.375
17.15,,,,2.370
17.16,0.410,-0.184,1.284,2.375
17.17,,,,2.375
17.18,0.406,-0.152,1.732,2.375
17.19,,,,2.375
17.20,0.404,-0.110,1.980,2.370
17.21,,,,1.062
17.22,0.402,-0.072,2.126,2.365
17.23,,,,2.375
17.24,0.401,-0.026,2.271,2.375
17.25,,,,2.370
17.26,0.401,0.023,2.238,2.375
17.27,,,,2.375
17.28,0.402,0.064,2.125,2.370
17.29,,,,2.375
17.30,0.403,0.107,2.006,2.370
17.31,,,,2.375
17.32,0.406,0.146,1.789,2.375
17.33,,,,2.370
17.34,0.409,0.180,1.497,2.375
17.35,,,,2.370
17.36,0.413,0.209,1.049,2.375
17.37,,,,2.375
17.38,0.418,0.224,0.478,2.370
17.39,,,,2.375
17.40,0.423,0.226,-0.025,2.375
17.41,,,,2.375
17.42,0.427,0.222,-0.439,2.375
17.43,,,,2.370
17.44,0.432,0.209,-0.822,2.375
17.45,,,,2.375
