"Time","Position","Velocity","Acceleration","Potential"
8.73,,,,2.375
8.74,0.413,-0.064,0.604,2.375
8.75,,,,2.375
8.76,0.411,-0.050,0.782,2.375
8.77,,,,2.375
8.78,0.411,-0.032,0.921,2.375
8.79,,,,2.370
8.80,0.410,-0.012,0.979,2.375
8.81,,,,2.370
8.82,0.410,0.009,0.909,2.375
8.83,,,,2.375
8.84,0.411,0.026,0.738,2.375
8.85,,,,2.375
8.86,0.411,0.037,0.629,2.370
8.87,,,,2.375
8.88,0.412,0.048,0.670,2.375
8.89,,,,2.370
8.90,0.413,0.063,0.733,2.375
8.91,,,,2.370
8.92,0.414,0.082,0.609,2.375
8.93,,,,1.939
8.94,0.416,0.091,0.342,1.093
8.95,,,,2.370
8.96,0.418,0.093,0.183,2.375
8.97,,,,2.370
8.98,0.420,0.095,0.167,2.375
8.99,,,,2.370
9.00,0.422,0.099,0.179,2.375
9.01,,,,2.375
9.02,0.424,0.103,0.127,2.370
9.03,,,,2.375
9.04,0.426,0.107,-0.077,2.370
9.05,,,,2.375
9.06,0.429,0.102,-0.356,2.375
9.07,,,,2.370
9.08,0.430,0.090,-0.519,2.375
9.09,,,,2.370
9.10,0.432,0.080,-0.588,2.375
9.11,,,,2.375
9.12,0.434,0.067,-0.628,2.370
9.13,,,,2.375
9.14,0.435,0.054,-0.624,2.375
9.15,,,,2.370
9.16,0.436,0.042,-0.620,2.370
9.17,,,,2.370
9.18,0.436,0.029,-0.617,2.375
9.19,,,,2.375
9.20,0.437,0.018,-0.684,2.375
9.21,,,,2.375
9.22,0.437,0.003,-0.832,2.370
9.23,,,,2.375
9.24,0.437,-0.017,-0.872,2.370
9.25,,,,2.375
9.26,0.437,-0.034,-0.777,2.375
9.27,,,,2.375
9.28,0.436,-0.049,-0.638,2.375
9.29,,,,2.375
9.30,0.434,-0.058,-0.595,2.375
9.31,,,,2.375
9.32,0.433,-0.071,-0.649,2.370
9.33,,,,2.375
9.34,0.432,-0.086,-0.592,2.375
9.35,,,,2.375
9.36,0.430,-0.096,-0.436,2.370
9.37,,,,2.375
9.38,0.428,-0.104,-0.254,2.370
9.39,,,,2.375
9.40,0.426,-0.107,-0.052,2.370
9.41,,,,2.375
9.42,0.423,-0.105,0.089,2.370
9.43,,,,2.375
9.44,0.421,-0.101,0.142,2.375
9.45,,,,2.370
9.46,0.419,-0.099,0.198,2.375
9.47,,,,2.370
9.48,0.417,-0.095,0.326,2.375
9.49,,,,2.375
9.50,0.416,-0.087,0.499,2.375
9.51,,,,2.375
9.52,0.414,-0.075,0.681,2.370
9.53,,,,2.370
9.54,0.412,-0.058,0.755,2.375
9.55,,,,2.375
9.56,0.412,-0.042,0.702,2.375
9.57,,,,2.375
9.58,0.411,-0.031,0.720,2.375
9.59,,,,2.375
9.60,0.410,-0.015,0.814,2.370
9.61,,,,2.370
9.62,0.410,0.003,0.859,2.375
9.63,,,,2.370
9.64,0.410,0.020,0.854,2.375
9.65,,,,2.370
9.66,0.411,0.036,0.835,2.375
9.67,,,,2.375
9.68,0.412,0.055,0.732,2.375
9.69,,,,2.375
9.70,0.413,0.067,0.553,2.375
9.71,,,,2.370
9.72,0.415,0.075,0.446,2.375
9.73,,,,1.944
9.74,0.416,0.084,0.412,1.093
9.75,,,,2.375
9.76,0.418,0.092,0.386,2.370
9.77,,,,2.375
9.78,0.420,0.100,0.324,2.370
9.79,,,,2.375
9.80,0.422,0.107,0.143,2.375
9.81,,,,2.370
9.82,0.424,0.107,-0.089,2.375
9.83,,,,2.375
9.84,0.426,0.101,-0.216,2.375
9.85,,,,2.375
9.86,0.428,0.098,-0.310,2.375
9.87,,,,2.375
9.88,0.430,0.089,-0.404,2.370
9.89,,,,2.375
9.90,0.432,0.080,-0.433,2.375
9.91,,,,2.370
9.92,0.433,0.073,-0.514,2.375
9.93,,,,2.375
9.94,0.435,0.062,-0.697,2.370
9.95,,,,2.375
9.96,0.436,0.043,-0.807,2.370
9.97,,,,2.375
9.98,0.437,0.027,-0.816,2.375
9.99,,,,2.370
10.00,0.437,0.011,-0.803,2.375
10.01,,,,2.375
10.02,0.437,-0.006,-0.729,2.375
10.03,,,,2.370
10.04,0.437,-0.019,-0.633,2.375
10.05,,,,2.375
10.06,0.436,-0.029,-0.659,2.370
10.07,,,,2.375
10.08,0.436,-0.044,-0.761,2.370
10.09,,,,2.375
10.10,0.435,-0.061,-0.756,2.375
10.11,,,,2.370
10.12,0.433,-0.076,-0.631,2.375
10.13,,,,2.375
10.14,0.431,-0.087,-0.454,2.375
10.15,,,,2.375
10.16,0.430,-0.095,-0.271,2.375
10.17,,,,2.375
10.18,0.428,-0.096,-0.181,2.370
10.19,,,,2.375
10.20,0.426,-0.100,-0.185,2.375
10.21,,,,2.375
10.22,0.424,-0.106,-0.110,2.370
10.23,,,,2.375
10.24,0.422,-0.106,0.055,2.375
10.25,,,,2.375
10.26,0.419,-0.104,0.258,2.375
10.27,,,,2.375
10.28,0.417,-0.096,0.478,2.375
10.29,,,,2.370
10.30,0.415,-0.082,0.582,2.375
10.31,,,,2.370
10.32,0.414,-0.070,0.572,2.375
10.33,,,,2.375
10.34,0.413,-0.061,0.611,2.370
10.35,,,,2.375
10.36,0.412,-0.048,0.731,2.375
10.37,,,,2.375
10.38,0.411,-0.032,0.864,2.375
10.39,,,,2.375
10.40,0.410,-0.013,0.956,2.375
10.41,,,,2.370
10.42,0.410,0.010,0.890,2.370
10.43,,,,2.375
10.44,0.411,0.026,0.694,2.375
10.45,,,,2.375
10.46,0.411,0.035,0.578,2.375
10.47,,,,2.375
10.48,0.412,0.045,0.614,2.375
10.49,,,,2.380
10.50,0.413,0.060,0.668,2.370
10.51,,,,2.375
10.52,0.414,0.074,0.632,2.370
10.53,,,,1.970
10.54,0.416,0.085,0.565,1.093
10.55,,,,2.370
10.56,0.418,0.098,0.407,2.375
10.57,,,,2.370
10.58,0.420,0.104,0.153,2.375
10.59,,,,2.375
10.60,0.422,0.102,-0.003,2.375
10.61,,,,2.375
10.62,0.424,0.102,-0.060,2.375
10.63,,,,2.375
10.64,0.426,0.100,-0.105,2.375
10.65,,,,2.370
10.66,0.428,0.097,-0.160,2.375
10.67,,,,2.370
10.68,0.430,0.096,-0.333,2.375
10.69,,,,2.370
10.70,0.432,0.086,-0.589,2.375
10.71,,,,2.375
10.72,0.434,0.069,-0.694,2.375
10.73,,,,2.375
10.74,0.435,0.057,-0.718,2.375
10.75,,,,2.370
10.76,0.436,0.041,-0.760,2.375
10.77,,,,2.375
10.78,0.436,0.024,-0.696,2.375
10.79,,,,2.375
10.80,0.437,0.013,-0.625,2.370
10.81,,,,2.375
10.82,0.437,0.003,-0.706,2.380
10.83,,,,2.370
10.84,0.437,-0.014,-0.857,2.375
10.85,,,,2.370
10.86,0.437,-0.034,-0.879,2.375
10.87,,,,2.375
10.88,0.436,-0.052,-0.737,2.375
10.89,,,,2.375
10.90,0.434,-0.064,-0.556,2.370
10.91,,,,2.375
10.92,0.433,-0.073,-0.443,2.370
10.93,,,,2.370
10.94,0.431,-0.080,-0.451,2.375
10.95,,,,2.370
10.96,0.430,-0.090,-0.488,2.375
10.97,,,,2.375
10.98,0.428,-0.101,-0.415,2.370
10.99,,,,2.375
11.00,0.426,-0.110,-0.191,2.370
11.01,,,,2.375
11.02,0.423,-0.111,0.136,2.375
11.03,,,,2.375
11.04,0.421,-0.100,0.279,2.370
11.05,,,,2.375
11.06,0.419,-0.096,0.217,2.370
11.07,,,,2.375
11.08,0.417,-0.095,0.262,2.375
11.09,,,,2.375
11.10,0.415,-0.088,0.443,2.375
11.11,,,,2.375
11.12,0.414,-0.077,0.659,2.375
11.13,,,,2.375
11.14,0.412,-0.061,0.831,2.375
11.15,,,,2.375
11.16,0.411,-0.041,0.846,2.375
11.17,,,,2.375
11.18,0.411,-0.025,0.735,2.375
11.19,,,,2.375
11.20,0.410,-0.014,0.704,2.370
11.21,,,,2.375
11.22,0.410,0.002,0.759,2.375
11.23,,,,2.370
11.24,0.410,0.018,0.781,2.375
11.25,,,,2.375
11.26,0.411,0.033,0.778,2.380
11.27,,,,2.375
11.28,0.412,0.049,0.775,2.375
11.29,,,,2.370
11.30,0.413,0.065,0.725,2.375
11.31,,,,2.370
11.32,0.414,0.080,0.557,2.375
11.33,,,,1.980
11.34,0.416,0.088,0.368,1.093
11.35,,,,2.375
11.36,0.418,0.093,0.271,2.375
11.37,,,,2.375
11.38,0.420,0.098,0.222,2.375
11.39,,,,2.375
11.40,0.422,0.102,0.184,2.375
11.41,,,,2.370
11.42,0.424,0.105,0.114,2.375
11.43,,,,2.375
11.44,0.426,0.108,-0.070,2.370
11.45,,,,2.375
11.46,0.428,0.104,-0.331,2.375
11.47,,,,2.375
11.48,0.430,0.094,-0.533,2.375
11.49,,,,2.375
11.50,0.432,0.081,-0.607,2.375
11.51,,,,2.370
11.52,0.434,0.067,-0.565,2.370
11.53,,,,2.375
11.54,0.435,0.058,-0.520,2.375
11.55,,,,2.375
11.56,0.436,0.050,-0.628,2.375
11.57,,,,2.370
11.58,0.437,0.035,-0.839,2.375
11.59,,,,2.370
11.60,0.437,0.013,-0.916,2.375
11.61,,,,2.370
11.62,0.437,-0.004,-0.865,2.375
11.63,,,,2.375
11.64,0.437,-0.021,-0.794,2.375
11.65,,,,2.375
11.66,0.437,-0.037,-0.690,2.375
11.67,,,,2.370
11.68,0.436,-0.049,-0.586,2.375
11.69,,,,2.370
11.70,0.434,-0.058,-0.595,2.375
11.71,,,,2.370
11.72,0.433,-0.071,-0.676,2.370
11.73,,,,2.375
11.74,0.432,-0.088,-0.625,2.370
11.75,,,,2.375
11.76,0.430,-0.098,-0.456,2.375
11.77,,,,2.370
11.78,0.428,-0.106,-0.263,2.375
11.79,,,,2.370
11.80,0.426,-0.109,-0.063,2.370
11.81,,,,2.375
11.82,0.423,-0.108,0.127,2.370
11.83,,,,2.375
11.84,0.421,-0.101,0.203,2.370
11.85,,,,2.375
11.86,0.419,-0.098,0.198,2.375
11.87,,,,2.370
11.88,0.417,-0.097,0.340,2.375
11.89,,,,2.375
11.90,0.415,-0.087,0.579,2.370
11.91,,,,2.375
11.92,0.414,-0.071,0.684,2.375
11.93,,,,2.375
11.94,0.412,-0.057,0.661,2.375
11.95,,,,2.375
11.96,0.411,-0.045,0.674,2.375
11.97,,,,2.370
11.98,0.411,-0.032,0.776,2.375
11.99,,,,2.375
12.00,0.410,-0.015,0.897,2.370
12.01,,,,2.375
12.02,0.410,0.005,0.962,2.370
12.03,,,,2.375
12.04,0.410,0.026,0.916,2.375
12.05,,,,2.375
12.06,0.411,0.044,0.751,2.375
12.07,,,,2.375
12.08,0.412,0.056,0.586,2.375
12.09,,,,2.370
12.10,0.413,0.065,0.539,2.375
12.11,,,,2.375
12.12,0.415,0.076,0.554,2.375
12.13,,,,1.888
12.14,0.416,0.088,0.537,1.159
12.15,,,,2.370
12.16,0.418,0.100,0.412,2.375
12.17,,,,2.370
12.18,0.420,0.106,0.183,2.375
12.19,,,,2.370
12.20,0.423,0.106,-0.013,2.370
12.21,,,,2.375
12.22,0.425,0.104,-0.126,2.370
12.23,,,,2.370
12.24,0.427,0.102,-0.245,2.375
12.25,,,,2.375
12.26,0.429,0.094,-0.362,2.375
12.27,,,,2.375
12.28,0.431,0.085,-0.396,2.370
12.29,,,,2.375
12.30,0.432,0.078,-0.406,2.370
12.31,,,,2.375
12.32,0.434,0.071,-0.513,2.370
12.33,,,,2.370
12.34,0.435,0.059,-0.707,2.375
12.35,,,,2.370
12.36,0.436,0.041,-0.830,2.375
12.37,,,,2.375
12.38,0.437,0.024,-0.837,2.370
12.39,,,,2.375
12.40,0.437,0.006,-0.765,2.370
12.41,,,,2.375
12.42,0.437,-0.007,-0.665,2.375
12.43,,,,2.370
12.44,0.437,-0.019,-0.628,2.375
12.45,,,,2.370
12.46,0.436,-0.030,-0.682,2.375
12.47,,,,2.375
12.48,0.436,-0.046,-0.758,2.370
12.49,,,,2.375
12.50,0.434,-0.063,-0.735,2.375
12.51,,,,2.370
12.52,0.433,-0.077,-0.613,2.375
12.53,,,,2.370
12.54,0.431,-0.088,-0.438,2.375
12.55,,,,2.375
12.56,0.429,-0.095,-0.245,2.375
12.57,,,,2.375
12.58,0.427,-0.096,-0.166,2.370
12.59,,,,2.375
12.60,0.426,-0.099,-0.188,2.375
12.61,,,,2.370
12.62,0.423,-0.106,-0.107,2.375
12.63,,,,2.375
12.64,0.421,-0.106,0.070,2.375
12.65,,,,2.375
12.66,0.419,-0.102,0.256,2.370
12.67,,,,2.370
12.68,0.417,-0.096,0.451,2.370
12.69,,,,2.375
12.70,0.415,-0.085,0.629,2.375
12.71,,,,2.370
12.72,0.414,-0.068,0.678,2.375
12.73,,,,2.370
12.74,0.413,-0.055,0.621,2.375
12.75,,,,2.375
12.76,0.412,-0.045,0.654,2.370
12.77,,,,2.375
12.78,0.411,-0.031,0.794,2.375
12.79,,,,2.370
12.80,0.410,-0.013,0.916,2.375
12.81,,,,2.370
12.82,0.410,0.009,0.869,2.375
12.83,,,,2.375
12.84,0.411,0.024,0.698,2.370
12.85,,,,2.370
12.86,0.411,0.035,0.602,2.370
12.87,,,,2.375
12.88,0.412,0.047,0.587,2.375
12.89,,,,2.370
12.90,0.413,0.058,0.591,2.375
12.91,,,,2.370
12.92,0.414,0.070,0.624,2.375
12.93,,,,2.000
12.94,0.416,0.083,0.651,1.108
12.95,,,,2.375
12.96,0.418,0.099,0.499,2.370
12.97,,,,2.370
12.98,0.420,0.107,0.179,2.375
12.99,,,,2.375
13.00,0.422,0.104,-0.028,2.375
13.01,,,,2.370
13.02,0.424,0.102,-0.070,2.375
13.03,,,,2.375
13.04,0.426,0.101,-0.107,2.370
13.05,,,,2.375
13.06,0.428,0.100,-0.257,2.375
13.07,,,,2.370
13.08,0.430,0.091,-0.419,2.375
13.09,,,,2.375
13.10,0.432,0.080,-0.441,2.375
13.11,,,,2.375
13.12,0.433,0.075,-0.504,2.375
13.13,,,,2.375
13.14,0.435,0.063,-0.694,2.375
13.15,,,,2.375
13.16,0.436,0.045,-0.814,2.375
13.17,,,,2.370
13.18,0.437,0.028,-0.816,2.375
13.19,,,,2.375
13.20,0.437,0.011,-0.749,2.375
13.21,,,,2.375
13.22,0.437,-0.002,-0.676,2.375
13.23,,,,2.375
13.24,0.437,-0.013,-0.728,2.375
13.25,,,,2.375
13.26,0.437,-0.030,-0.855,2.370
13.27,,,,2.375
13.28,0.436,-0.050,-0.838,2.375
13.29,,,,2.375
13.30,0.435,-0.066,-0.699,2.370
13.31,,,,2.370
13.32,0.433,-0.078,-0.544,2.370
13.33,,,,2.375
13.34,0.431,-0.087,-0.409,2.375
13.35,,,,2.375
13.36,0.430,-0.094,-0.314,2.375
13.37,,,,2.375
13.38,0.428,-0.099,-0.254,2.375
13.39,,,,2.375
13.40,0.426,-0.104,-0.197,2.370
13.41,,,,2.375
13.42,0.424,-0.108,-0.061,2.375
13.43,,,,2.375
13.44,0.421,-0.108,0.151,2.375
13.45,,,,2.370
13.46,0.419,-0.102,0.345,2.375
13.47,,,,2.370
13.48,0.417,-0.092,0.464,2.375
13.49,,,,2.375
13.50,0.415,-0.082,0.497,2.370
13.51,,,,2.375
13.52,0.414,-0.072,0.511,2.370
13.53,,,,2.375
13.54,0.413,-0.063,0.590,2.375
13.55,,,,2.375
13.56,0.411,-0.050,0.731,2.375
13.57,,,,2.375
13.58,0.411,-0.033,0.871,2.370
13.59,,,,2.375
13.60,0.410,-0.014,0.944,2.370
13.61,,,,2.375
13.62,0.410,0.006,0.938,2.375
13.63,,,,2.370
13.64,0.410,0.026,0.828,2.375
13.65,,,,2.370
13.66,0.411,0.040,0.652,2.375
13.67,,,,2.375
13.68,0.412,0.049,0.587,2.370
13.69,,,,2.375
13.70,0.413,0.062,0.611,2.375
13.71,,,,2.375
13.72,0.414,0.075,0.605,2.375
13.73,,,,1.964
13.74,0.416,0.087,0.534,1.093
13.75,,,,2.375
13.76,0.418,0.098,0.365,2.370
13.77,,,,2.370
13.78,0.420,0.102,0.171,2.375
13.79,,,,2.375
13.80,0.422,0.103,0.044,2.370
13.81,,,,2.375
13.82,0.424,0.103,-0.027,2.375
13.83,,,,2.370
13.84,0.426,0.102,-0.098,2.375
13.85,,,,2.370
13.86,0.428,0.099,-0.178,2.375
13.87,,,,2.370
13.88,0.430,0.097,-0.342,2.370
13.89,,,,2.375
13.90,0.432,0.088,-0.604,2.375
13.91,,,,2.370
13.92,0.434,0.070,-0.731,2.375
13.93,,,,2.370
13.94,0.435,0.055,-0.708,2.375
13.95,,,,2.370
13.96,0.436,0.043,-0.711,2.375
13.97,,,,2.375
13.98,0.437,0.027,-0.709,2.370
13.99,,,,2.375
14.00,0.437,0.013,-0.666,2.370
14.01,,,,2.375
14.02,0.437,0.003,-0.721,2.375
14.03,,,,2.375
14.04,0.437,-0.013,-0.877,2.370
14.05,,,,2.375
14.06,0.437,-0.035,-0.909,2.375
14.07,,,,2.375
14.08,0.436,-0.053,-0.775,2.375
14.09,,,,2.370
14.10,0.434,-0.066,-0.618,2.375
14.11,,,,2.370
14.12,0.433,-0.077,-0.504,2.375
14.13,,,,2.375
14.14,0.431,-0.087,-0.377,2.370
14.15,,,,2.375
14.16,0.429,-0.091,-0.316,2.370
14.17,,,,2.375
14.18,0.428,-0.097,-0.354,2.375
14.19,,,,2.370
14.20,0.426,-0.108,-0.268,2.375
14.21,,,,2.375
14.22,0.423,-0.111,-0.013,2.370
14.23,,,,2.375
14.24,0.421,-0.107,0.216,2.370
14.25,,,,2.375
14.26,0.419,-0.101,0.368,2.370
14.27,,,,2.375
14.28,0.417,-0.091,0.449,2.375
14.29,,,,2.370
14.30,0.415,-0.081,0.425,2.375
14.31,,,,2.375
14.32,0.414,-0.076,0.465,2.370
14.33,,,,2.375
14.34,0.412,-0.065,0.618,2.375
14.35,,,,2.375
14.36,0.411,-0.049,0.666,2.370
14.37,,,,2.370
14.38,0.410,-0.035,0.559,
14.40,0.410,-0.028,0.438,
